0.131,0.234,0.306,0.426,0.401,0.179,0.185,0.006,0.193,0.223,0.291,0.226,0.314,0.33,0.366,0.396,0.439,0.467,0.526,0.374,0.224,0.197,0.434,0.653,0.507,0.28,0.416,0.595,0.524,0.418,0.371,0.238,0.086,0.144,0.29,0.458,0.372,0.337,0.38,0.418,0.36,0.271,0.165,0.195,0.281,0.225,0.192,0.15,0.066,0.019,0.016,0.036,0.021,0.015,0.018,0.001,0.011,0.013,0.018,0.023, M
0.072,0.157,0.111,0.108,0.067,0.18,0.111,0.279,0.141,0.08,0.253,0.392,0.338,0.161,0.189,0.331,0.228,0.218,0.185,0.517,0.534,0.63,0.844,0.676,0.582,0.614,0.881,0.838,0.387,0.505,0.546,0.424,0.153,0.495,0.698,0.711,0.565,0.487,0.552,0.443,0.525,0.608,0.525,0.136,0.427,0.444,0.219,0.09,0.12,0.063,0.023,0.031,0.013,0.008,0.028,0.012,0.009,0.015,0.016,0.013, M
0.013,0.02,0.004,0.022,0.023,0.048,0.074,0.033,0.137,0.208,0.23,0.199,0.118,0.189,0.295,0.534,0.685,0.792,0.822,0.729,0.735,0.792,0.806,0.49,0.193,0.292,0.626,0.855,0.897,0.782,0.517,0.484,0.404,0.341,0.285,0.235,0.27,0.444,0.432,0.331,0.12,0.167,0.37,0.307,0.094,0.154,0.139,0.077,0.062,0.023,0.011,0.017,0.009,0.004,0.006,0.006,0.003,0.007,0.003,0.005, M
0.02,0.018,0.027,0.023,0.072,0.083,0.123,0.13,0.208,0.272,0.219,0.304,0.296,0.206,0.091,0.161,0.18,0.218,0.203,0.151,0.052,0.214,0.433,0.594,0.693,0.758,0.879,0.906,0.853,0.909,0.966,0.931,0.777,0.664,0.66,0.688,0.694,0.593,0.577,0.622,0.584,0.453,0.491,0.576,0.501,0.404,0.312,0.223,0.108,0.041,0.025,0.013,0.005,0.01,0.01,0.009,0.008,0.002,0.005,0.004, M
0.013,0.012,0.044,0.062,0.043,0.035,0.038,0.045,0.132,0.138,0.203,0.239,0.211,0.144,0.074,0.153,0.305,0.412,0.547,0.593,0.666,0.733,0.714,0.701,0.776,0.914,0.996,1.0,0.888,0.658,0.271,0.175,0.271,0.485,0.718,0.821,0.754,0.65,0.471,0.348,0.351,0.318,0.352,0.366,0.285,0.171,0.069,0.03,0.029,0.012,0.002,0.008,0.01,0.002,0.004,0.006,0.001,0.001,0.003,0.003, M
0.064,0.071,0.045,0.033,0.018,0.126,0.102,0.192,0.336,0.39,0.467,0.563,0.551,0.434,0.305,0.349,0.398,0.388,0.528,0.72,0.77,0.856,0.869,0.924,1.0,0.966,0.982,0.736,0.416,0.292,0.328,0.369,0.345,0.286,0.086,0.372,0.465,0.349,0.182,0.114,0.122,0.262,0.446,0.473,0.326,0.142,0.039,0.041,0.031,0.009,0.015,0.005,0.002,0.009,0.007,0.01,0.009,0.008,0.004,0.005, M
0.031,0.022,0.043,0.019,0.096,0.183,0.111,0.17,0.28,0.443,0.522,0.561,0.538,0.405,0.224,0.178,0.23,0.272,0.521,0.69,0.82,0.878,0.76,0.762,0.715,0.729,0.869,0.951,0.835,0.573,0.436,0.429,0.424,0.316,0.129,0.148,0.206,0.24,0.517,0.517,0.149,0.241,0.342,0.449,0.462,0.2,0.078,0.123,0.078,0.009,0.025,0.02,0.006,0.005,0.008,0.004,0.002,0.006,0.007,0.005, M
0.042,0.032,0.071,0.011,0.107,0.097,0.096,0.132,0.246,0.27,0.341,0.429,0.368,0.394,0.296,0.317,0.282,0.305,0.241,0.542,0.68,0.632,0.582,0.68,0.598,0.841,0.991,0.919,0.8,0.671,0.563,0.733,0.604,0.258,0.035,0.18,0.304,0.476,0.576,0.425,0.505,0.718,0.616,0.566,0.575,0.359,0.253,0.23,0.127,0.036,0.037,0.018,0.004,0.009,0.012,0.008,0.006,0.002,0.004,0.002, M
0.024,0.032,0.042,0.04,0.079,0.077,0.088,0.114,0.159,0.205,0.265,0.31,0.238,0.192,0.143,0.174,0.178,0.285,0.504,0.617,0.762,0.812,0.779,0.879,0.881,0.947,1.0,0.974,0.845,0.615,0.43,0.316,0.287,0.202,0.121,0.027,0.058,0.126,0.107,0.108,0.036,0.12,0.206,0.205,0.188,0.205,0.172,0.107,0.048,0.017,0.019,0.01,0.007,0.008,0.004,0.003,0.003,0.001,0.004,0.006, M
0.027,0.038,0.049,0.085,0.113,0.11,0.135,0.234,0.311,0.4,0.394,0.331,0.293,0.176,0.174,0.204,0.209,0.268,0.243,0.184,0.28,0.617,0.802,0.831,0.844,0.849,0.917,1.0,0.79,0.537,0.647,0.65,0.496,0.218,0.099,0.043,0.171,0.198,0.188,0.111,0.17,0.058,0.064,0.139,0.064,0.058,0.064,0.104,0.073,0.028,0.015,0.009,0.004,0.004,0.004,0.01,0.005,0.005,0.006,0.01, M
0.03,0.035,0.049,0.061,0.017,0.135,0.146,0.112,0.194,0.235,0.29,0.281,0.158,0.027,0.067,0.144,0.207,0.264,0.283,0.429,0.568,0.699,0.725,0.762,0.924,1.0,0.998,0.83,0.703,0.714,0.689,0.496,0.258,0.097,0.078,0.036,0.157,0.182,0.135,0.085,0.049,0.137,0.155,0.155,0.132,0.098,0.126,0.095,0.049,0.024,0.004,0.009,0.005,0.013,0.004,0.004,0.003,0.008,0.004,0.005, M
