284,8826878,K00922.01,Kepler-727 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,5.15448142,1.026e-05,-1.026e-05,171.6389,0.00157,-0.00157,0.933,0.038,-0.686,3.228,0.122,-0.122,697.5,16.4,-16.4,2.94,0.63,-0.39,964.0,,,204.1,134.51,-67.88,48.1,1.0,q1_q17_dr25_tce,5431.0,161.0,-161.0,4.457,0.104,-0.156,0.884,0.19,-0.117,294.84689,45.034409,15.365
310,9415172,K00938.02,Kepler-255 d,CONFIRMED,CANDIDATE,0.998,0,0,0,0,1.04562195,2.717e-06,-2.717e-06,133.91912,0.00225,-0.00225,0.037,0.425,-0.037,1.8955,0.0725,-0.0725,213.0,9.7,-9.7,1.45,0.2,-0.2,1710.0,,,2031.84,766.47,-614.41,25.3,2.0,q1_q17_dr25_tce,5344.0,80.0,-80.0,4.365,0.132,-0.096,1.013,0.141,-0.141,296.06424,45.976841,15.596
314,3231341,K01102.03,Kepler-24 e,CONFIRMED,CANDIDATE,1.0,0,0,0,0,18.9985279,0.0001799,-0.0001799,144.74157,0.00746,-0.00746,1.3,73.17,-6.938,4.529,0.333,-0.333,430.7,29.0,-29.0,43.17,6.37,-8.74,792.0,,,93.03,39.5,-37.96,16.9,3.0,q1_q17_dr25_tce,5896.0,117.0,-105.0,4.197,0.195,-0.105,1.24,0.183,-0.251,290.41327,38.34375,14.925
317,7626506,K00150.02,Kepler-112 c,CONFIRMED,CANDIDATE,1.0,0,0,0,0,28.5742692,4.06e-05,-4.06e-05,143.8315,0.00113,-0.00113,0.068,0.328,-0.068,4.9427,0.0403,-0.0403,824.9,9.2,-9.2,2.32,0.19,-0.2,538.0,,,19.83,5.49,-4.56,97.1,2.0,q1_q17_dr25_tce,5551.0,111.0,-111.0,4.508,0.077,-0.063,0.812,0.07,-0.07,296.98102,43.209751,13.771
326,11502218,K00970.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,3.9886021,8.034e-06,-8.034e-06,171.01852,0.00159,-0.00159,0.06,0.364,-0.06,1.7376,0.0588,-0.0588,673.5,21.8,-21.8,34.39,4.71,-10.99,3145.0,,,23135.72,8030.46,-13457.76,37.1,1.0,q1_q17_dr25_tce,4813.0,50.0,-121.0,2.472,0.156,-0.117,13.652,1.869,-4.361,289.09323,49.424484,6.974
336,3240158,K01106.01,Kepler-769 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,7.42608123,1.88e-05,-1.88e-05,139.90039,0.00205,-0.00205,0.097,0.343,-0.097,3.6379,0.0672,-0.0672,443.3,12.6,-12.6,2.47,0.39,-0.23,1037.0,,,273.78,110.12,-60.87,37.5,1.0,q1_q17_dr25_tce,6049.0,72.0,-91.0,4.353,0.076,-0.114,1.176,0.184,-0.107,292.7131,38.358212,14.818
347,11013201,K00972.02,,FALSE POSITIVE,FALSE POSITIVE,0.0,1,0,0,0,7.82187328,2.242e-05,-2.242e-05,123.49907,0.00248,-0.00248,0.005,0.397,-0.005,3.8417,0.0707,-0.0707,42.2,1.3,-1.3,2.78,0.15,-0.84,2101.0,,,4601.71,836.19,-2569.52,37.2,2.0,q1_q17_dr25_tce,7221.0,114.0,-171.0,3.488,0.272,-0.048,4.24,0.227,-1.284,282.00031,48.542221,9.275
359,2837111,K01110.01,Kepler-771 b,CONFIRMED,CANDIDATE,0.995,0,0,0,0,8.7348852,4.425e-05,-4.425e-05,135.0818,0.00434,-0.00434,0.314,0.133,-0.314,4.49,0.13,-0.13,270.7,11.7,-11.7,1.59,0.52,-0.17,890.0,,,148.62,142.27,-45.37,24.8,1.0,q1_q17_dr25_tce,5982.0,160.0,-195.0,4.493,0.054,-0.216,0.96,0.314,-0.105,287.44409,38.088428,14.794
364,3655332,K01179.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,1,1,15.06649901,1.2e-05,-1.2e-05,140.654788,0.000651,-0.000651,1.018,1.873,-0.101,5.9885,0.0487,-0.0487,36348.0,285.0,-285.0,56.44,9.3,-13.95,932.0,,,177.96,76.69,-82.41,154.6,1.0,q1_q17_dr25_tce,5751.0,77.0,-77.0,4.028,0.21,-0.09,1.626,0.268,-0.402,293.92599,38.73798,13.855
379,3109930,K01112.01,,CANDIDATE,CANDIDATE,0.931,0,0,0,0,37.8102649,0.0002147,-0.0002147,158.35799,0.00479,-0.00479,0.061,0.337,-0.061,8.733,0.132,-0.132,570.3,18.2,-18.2,2.33,0.72,-0.29,566.0,,,24.27,22.61,-7.99,35.2,1.0,q1_q17_dr25_tce,6085.0,182.0,-200.0,4.451,0.081,-0.202,0.973,0.302,-0.121,289.7767,38.26228,14.633
397,5866099,K01055.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,1,1,36.97708808,8.505e-05,-8.505e-05,133.62681,0.00195,-0.00195,1.246,70.6,-0.102,4.737,0.101,-0.101,1269.9,25.5,-25.5,38.6,11.56,-11.56,602.0,,,31.08,28.03,-17.42,59.2,1.0,q1_q17_dr25_tce,5589.0,169.0,-152.0,4.193,0.3,-0.2,1.239,0.371,-0.371,288.44287,41.17218,13.698
412,2302548,K00988.02,Kepler-261 c,CONFIRMED,CANDIDATE,1.0,0,0,0,0,24.5709023,0.0001009,-0.0001009,135.87209,0.0033,-0.0033,0.945,0.009,-0.674,3.587,0.181,-0.181,764.2,31.7,-31.7,2.82,0.2,-0.12,505.0,,,15.33,3.68,-2.42,26.3,2.0,q1_q17_dr25_tce,5095.0,101.0,-101.0,4.566,0.032,-0.052,0.78,0.055,-0.035,291.36478,37.609169,13.562
425,6365321,K01123.01,,FALSE POSITIVE,FALSE POSITIVE,0.001,0,1,0,0,0.848483947,2.24e-07,-2.24e-07,133.585301,0.000212,-0.000212,1.264,2.358,-0.096,1.4451,0.0127,-0.0127,1907.4,12.9,-12.9,32.11,10.12,-3.36,1908.0,,,3117.82,2903.46,-918.8,185.0,1.0,q1_q17_dr25_tce,5941.0,166.0,-187.0,4.504,0.04,-0.216,0.936,0.295,-0.098,292.23679,41.7393,15.323
427,3859079,K01199.01,Kepler-786 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,53.5292702,0.0002683,-0.0002683,147.86464,0.00349,-0.00349,0.346,0.104,-0.346,5.668,0.122,-0.122,1086.1,35.7,-35.7,2.28,0.15,-0.08,348.0,,,3.48,0.79,-0.49,34.5,1.0,q1_q17_dr25_tce,4736.0,94.0,-94.0,4.624,0.012,-0.048,0.708,0.046,-0.025,293.74393,38.939281,14.887
434,10015516,K00990.01,,FALSE POSITIVE,FALSE POSITIVE,,0,0,0,0,67.69213907,6.02e-05,-6.02e-05,138.534171,0.000701,-0.000701,0.5581,0.0024,-0.0028,51.349,0.0428,-0.0428,25457.0,77.8,-77.8,175.98,72.71,-110.2,1173.0,,,448.21,536.28,-396.39,1328.2,,,5355.0,129.0,-246.0,2.754,0.587,-0.176,10.703,4.422,-6.705,293.47363,46.970402,10.7
436,1432789,K00992.01,Kepler-745 b,CONFIRMED,CANDIDATE,0.848,0,0,0,0,9.93146307,5.186e-05,-5.186e-05,136.49128,0.00442,-0.00442,0.037,0.408,-0.037,5.678,0.127,-0.127,398.6,16.4,-16.4,2.41,0.39,-0.35,931.0,,,177.83,74.92,-54.5,26.2,1.0,q1_q17_dr25_tce,5782.0,78.0,-78.0,4.28,0.137,-0.112,1.22,0.196,-0.176,291.49942,37.05928,15.214
470,8279765,K01130.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,2.757794163,7.05e-07,-7.05e-07,135.232863,0.000215,-0.000215,0.8,0.013,-0.009,2.7644,0.0187,-0.0187,39043.0,218.0,-218.0,20.05,5.85,-1.96,1231.0,,,542.43,474.71,-160.21,349.2,1.0,q1_q17_dr25_tce,5747.0,170.0,-204.0,4.514,0.05,-0.188,0.891,0.26,-0.087,282.60336,44.28698,15.235
472,3348082,K01196.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,0,1,1,3.98216698,1.455e-05,-1.455e-05,135.52749,0.00326,-0.00326,0.775,0.052,-0.54,2.396,0.109,-0.109,381.3,16.3,-16.3,3.32,0.52,-0.84,1374.0,,,842.48,351.33,-395.71,27.1,1.0,q1_q17_dr25_tce,5570.0,83.0,-72.0,4.066,0.21,-0.09,1.548,0.241,-0.391,292.92276,38.47728,15.035
473,3853673,K01197.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,1,0,0.643794198,6.29e-07,-6.29e-07,133.984483,0.000825,-0.000825,1.193,0.988,-0.016,1.5662,0.0466,-0.0466,456.7,10.1,-10.1,19.51,4.96,-1.55,2011.0,,,3852.91,2890.11,-963.37,53.7,1.0,q1_q17_dr25_tce,5958.0,161.0,-179.0,4.561,0.042,-0.168,0.83,0.211,-0.066,292.35287,38.942471,15.103
479,2165002,K00999.01,Kepler-263 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,16.56806842,5.226e-05,-5.226e-05,146.15285,0.00231,-0.00231,0.164,0.279,-0.164,4.2647,0.0826,-0.0826,1331.4,35.3,-35.3,2.54,0.15,-0.11,548.0,,,21.27,4.0,-3.07,41.9,1.0,q1_q17_dr25_tce,4987.0,80.0,-80.0,4.602,0.024,-0.038,0.716,0.04,-0.032,292.46976,37.567791,15.391
480,2165002,K00999.02,Kepler-263 c,CONFIRMED,CANDIDATE,1.0,0,0,0,0,47.3329299,0.0003456,-0.0003456,151.41614,0.00576,-0.00576,0.43,0.048,-0.42,2.708,0.168,-0.168,931.5,70.1,-70.1,2.18,0.13,-0.09,386.0,,,5.25,0.98,-0.76,14.0,2.0,q1_q17_dr25_tce,4987.0,80.0,-80.0,4.602,0.024,-0.038,0.716,0.04,-0.032,292.46976,37.567791,15.391
481,2441728,K01000.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,0,1,0,0.856895349,1.493e-06,-1.493e-06,133.67521,0.00149,-0.00149,0.554,0.019,-0.478,1.3078,0.0502,-0.0502,82.2,3.1,-3.1,0.82,0.25,-0.07,1881.0,,,2960.82,2627.85,-788.31,33.1,1.0,q1_q17_dr25_tce,6021.0,163.0,-163.0,4.537,0.037,-0.213,0.873,0.264,-0.083,291.07446,37.744389,13.098
489,5735762,K00148.02,Kepler-48 c,CONFIRMED,CANDIDATE,1.0,0,0,0,0,9.673958488,5.462e-06,-5.462e-06,125.339418,0.000466,-0.000466,0.194,0.132,-0.194,3.2641,0.0165,-0.0165,952.7,5.8,-5.8,2.63,0.2,-0.19,736.0,,,69.42,17.27,-14.54,178.0,1.0,q1_q17_dr25_tce,5192.0,103.0,-103.0,4.489,0.066,-0.054,0.873,0.065,-0.065,299.13922,40.94902,13.04
493,8386035,K01136.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1,0,1,1,1.63484631,,,134.512115,,,,,,6.11,,,,,,,,,,,,17098.4,21733.27,-11862.97,,1.0,q1_q17_dr25_tce,,,,,,,,,,298.21188,44.324638,12.647
503,5780460,K01005.01,Kepler-747 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,35.61760233,5.29e-05,-5.29e-05,197.03573,0.0011,-0.0011,0.009,0.228,-0.009,8.4559,0.0435,-0.0435,4634.9,34.2,-34.2,5.17,0.53,-0.59,456.0,,,10.19,3.91,-3.0,155.0,1.0,q1_q17_dr25_tce,5123.0,168.0,-138.0,4.523,0.084,-0.063,0.779,0.08,-0.088,288.4165,41.0298,15.703
522,8644288,K00137.01,Kepler-18 c,CONFIRMED,CANDIDATE,1.0,0,0,0,0,7.641567589,1.769e-06,-1.769e-06,135.407564,0.000191,-0.000191,0.027,0.167,-0.027,3.41018,0.00733,-0.00733,2269.7,5.8,-5.8,4.91,0.3,-0.33,899.0,,,154.25,34.59,-27.39,437.5,2.0,q1_q17_dr25_tce,5356.0,112.0,-72.0,4.338,0.065,-0.04,1.055,0.065,-0.072,298.07944,44.746319,13.549
541,9605514,K00945.01,,CANDIDATE,CANDIDATE,1.0,0,0,0,0,25.8474958,0.0001702,-0.0001702,188.874,0.00462,-0.00462,0.054,0.421,-0.054,5.985,0.148,-0.148,537.4,21.4,-21.4,2.4,0.75,-0.25,672.0,,,48.23,43.85,-14.74,27.3,2.0,q1_q17_dr25_tce,6297.0,169.0,-225.0,4.448,0.052,-0.208,1.031,0.32,-0.107,297.9516,46.264721,15.083
555,8410727,K01148.02,Kepler-270 c,CONFIRMED,CANDIDATE,0.998,0,0,0,0,25.2630467,0.0003312,-0.0003312,134.18397,0.00999,-0.00999,0.743,0.215,-0.507,6.22,0.293,-0.293,125.5,9.4,-9.4,1.71,0.3,-0.31,756.0,,,77.24,38.89,-29.56,14.3,2.0,q1_q17_dr25_tce,6071.0,121.0,-133.0,4.202,0.149,-0.122,1.41,0.252,-0.252,282.2001,44.422298,13.908
570,8183911,K01018.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,0,1,0,8.30697421,3.743e-05,-3.743e-05,137.08254,0.00392,-0.00392,1.151,68.14,-0.394,2.76,0.223,-0.223,158.7,11.2,-11.2,37.99,22.75,-27.81,1246.0,,,570.93,1049.01,-535.02,17.4,1.0,q1_q17_dr25_tce,5300.0,140.0,-172.0,3.69,0.917,-0.327,2.124,1.272,-1.555,297.49332,44.051868,13.838
574,10148521,K01084.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,0,1,0,1.204274435,1.888e-06,-1.888e-06,134.05838,0.00121,-0.00121,0.528,0.055,-0.434,1.3362,0.0454,-0.0454,185.8,6.5,-6.5,1.19,0.32,-0.11,1564.0,,,1413.91,1120.16,-391.53,34.7,1.0,q1_q17_dr25_tce,5668.0,152.0,-169.0,4.552,0.035,-0.184,0.849,0.229,-0.082,294.59613,47.197449,14.415
579,10287248,K01152.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,4.722254104,1.575e-06,-1.575e-06,178.243313,0.000255,-0.000255,0.506,0.03,-0.003,3.451,0.0209,-0.0209,82670.0,354.0,-354.0,14.45,0.98,-0.8,557.0,,,22.67,4.75,-3.73,314.1,1.0,q1_q17_dr25_tce,3801.0,57.0,-62.0,4.776,0.025,-0.039,0.488,0.033,-0.027,296.69562,47.327309,13.987
581,10295951,K01154.01,,CANDIDATE,CANDIDATE,0.871,0,1,0,0,6.810823723,1.014e-06,-1.014e-06,136.04667,0.000115,-0.000115,0.57,0.011,-0.01,7.98574,0.00861,-0.00861,14447.0,12.0,-12.0,26.06,6.36,-9.53,1626.0,,,1656.16,1245.3,-1094.83,1441.9,1.0,q1_q17_dr25_tce,7226.0,228.0,-304.0,3.967,0.315,-0.135,2.079,0.507,-0.76,299.10281,47.377781,12.628
582,10342041,K01155.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,0,1,1,0.933746515,3.11e-07,-3.11e-07,133.387415,0.000291,-0.000291,1.262,0.085,-0.082,6.6522,0.0218,-0.0218,2936.6,7.0,-7.0,25.54,3.38,-2.25,1508.0,,,1222.25,541.93,-310.48,549.5,1.0,q1_q17_dr25_tce,5252.0,157.0,-141.0,4.596,0.054,-0.072,0.716,0.095,-0.063,292.83301,47.495529,14.658
596,3247268,K01089.01,Kepler-418 b,CONFIRMED,CANDIDATE,0.934,0,0,0,0,86.67856052,6.262e-05,-6.262e-05,175.597013,0.000584,-0.000584,0.291,0.075,-0.173,10.1289,0.0515,-0.0515,8244.1,28.7,-28.7,9.83,1.48,-1.2,434.0,,,8.41,3.54,-2.43,318.3,1.0,q1_q17_dr25_tce,5822.0,105.0,-116.0,4.351,0.115,-0.115,1.081,0.162,-0.132,294.4335,38.35545,14.696
598,3232859,K01090.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,1,0,8.387210055,2.133e-06,-2.133e-06,138.903759,0.000221,-0.000221,1.284,31.34,-0.104,1.6477,0.0122,-0.0122,4952.0,33.4,-33.4,72.52,11.35,-17.05,1211.0,,,509.55,209.48,-227.16,180.6,1.0,q1_q17_dr25_tce,6089.0,82.0,-82.0,4.044,0.182,-0.098,1.795,0.281,-0.422,290.862,38.35358,14.01
