H,S,X,1,2,1,2,2,1,1,0
H,R,X,1,3,1,2,1,1,1,0
C,S,O,1,2,1,1,2,1,1,1
D,A,I,1,3,1,2,2,1,1,1
H,S,X,2,3,1,1,2,1,1,0
D,S,I,1,3,1,1,2,1,1,0
D,A,I,2,2,1,2,2,1,1,0
C,S,O,1,2,1,1,2,1,1,0
D,S,I,1,1,1,2,2,1,1,0
C,S,O,1,3,1,1,2,1,1,0
B,X,O,1,3,1,1,2,1,1,0
H,S,X,1,1,1,2,2,1,1,0
C,S,O,1,3,1,2,2,1,1,0
D,A,I,2,3,1,2,2,1,1,0
B,X,O,1,3,1,1,2,1,1,0
E,K,I,2,3,1,2,2,2,1,1
B,X,O,1,3,1,1,2,1,1,0
F,A,I,2,3,1,2,2,1,1,0
H,S,X,1,3,1,2,2,1,1,0
D,A,O,1,3,1,2,2,1,1,0
B,X,O,1,2,1,1,2,1,1,0
H,S,X,1,2,1,2,1,1,1,0
B,X,O,1,3,1,1,2,1,1,0
H,S,X,1,3,1,1,2,1,1,0
H,H,X,1,2,1,1,2,1,1,0
H,S,X,1,2,1,1,2,1,1,0
H,S,X,1,3,1,1,1,1,1,0
H,A,X,1,3,1,1,1,1,1,0
H,S,X,1,2,1,1,1,1,1,0
B,X,O,1,3,1,1,2,1,1,0
D,S,O,1,2,1,2,2,1,1,0
H,S,X,1,2,1,2,1,1,1,0
D,A,I,1,3,1,1,2,1,1,1
H,R,X,1,2,1,1,2,1,1,0
D,K,I,2,2,1,2,2,1,1,0
H,S,X,1,2,1,2,1,1,1,0
E,K,C,2,3,3,2,2,2,1,3
F,K,I,1,2,1,2,2,2,1,0
C,R,I,1,2,1,1,2,1,1,0
H,A,X,1,3,1,1,1,1,1,0
H,S,X,1,2,1,2,1,1,1,0
B,X,O,1,3,1,1,2,1,1,0
C,S,O,1,2,1,2,2,1,1,0
E,A,I,1,2,1,2,2,1,1,0
E,A,O,1,2,1,2,2,1,1,2
D,S,O,1,2,1,2,2,1,1,0
