a,50.25,0.835,u,g,aa,v,0.5,f,f,0,t,g,00240,117,-
a,25.33,2.085,u,g,c,h,2.75,t,f,0,t,g,00360,1,-
a,32.00,6.0,u,g,d,v,1.25,f,f,0,f,g,00272,0,-
a,40.00,28.0,u,p,cc,v,7.155,t,t,0,f,g,00380,1045,+
b,19.50,0.29,u,g,k,v,0.29,f,f,0,f,g,00280,364,-
b,42.83,1.25,u,g,m,v,13.875,f,t,1,t,g,00352,112,-
a,18.92,9.25,y,p,c,v,1.0,t,t,4,t,g,00080,500,+
a,23.58,11.5,y,p,k,h,3.0,f,f,0,t,g,00020,16,-
b,28.00,3.0,u,g,w,v,0.75,f,f,0,t,g,00300,67,-
b,40.00,6.5,u,g,aa,bb,3.5,t,t,1,f,g,00000,500,+
a,16.92,0.5,u,g,i,v,0.165,f,t,6,t,g,00240,35,-
?,29.75,0.665,u,g,w,v,0.25,f,f,0,t,g,00300,0,-
b,57.83,7.04,u,g,m,v,14.0,t,t,6,t,g,00360,1332,+
?,45.33,1.0,u,g,q,v,0.125,f,f,0,t,g,00263,0,-
b,24.42,2.0,u,g,e,dd,0.165,f,t,2,f,g,00320,1300,-
b,43.25,25.21,u,g,q,h,0.21,t,t,1,f,g,00760,90,-
a,18.25,10.0,u,g,w,v,1.0,f,t,1,f,g,00120,1,-
b,22.08,0.83,u,g,c,h,2.165,f,f,0,t,g,00128,0,+
a,30.00,5.29,u,g,e,dd,2.25,t,t,5,t,g,00099,500,+
b,25.75,7.696,u,g,e,v,3.948,t,t,0,t,g,00100,2648,+
b,23.08,11.5,u,g,w,h,2.125,t,t,11,t,g,00290,284,+
a,71.58,17.428,y,g,w,v,3.152,t,t,7,f,g,00330,1908,+
a,36.00,1.0,u,g,c,v,2.0,t,t,11,f,g,00000,456,+
a,31.92,3.125,u,g,ff,ff,3.04,f,t,2,t,g,00200,4,-
b,28.25,5.04,y,p,c,bb,1.5,t,t,8,t,g,00144,7,+
b,32.25,14.0,y,p,ff,ff,0.0,f,t,2,f,g,00160,1,-
b,19.00,1.75,y,p,c,v,2.335,f,f,0,t,g,00112,6,-
a,44.17,6.665,u,g,q,v,7.375,t,t,3,t,g,00000,0,+
b,39.83,0.5,u,g,m,v,0.25,t,f,0,f,s,00288,0,-
b,21.17,0.875,y,p,c,h,0.25,f,f,0,f,g,00280,204,-
b,28.92,15.0,u,g,c,h,5.335,t,t,11,f,g,00000,2283,+
a,25.00,0.875,u,g,x,h,1.04,t,f,0,t,g,00160,5860,+
b,17.92,0.205,u,g,aa,v,0.04,f,f,0,f,g,00280,750,-
b,44.17,3.761,u,g,aa,h,28.5,t,f,0,f,g,00100,905,+
b,33.50,1.75,u,g,x,h,4.5,t,t,4,t,g,00253,857,+
b,54.83,15.5,u,g,e,z,0.0,t,t,20,f,g,00152,130,-
a,36.58,0.29,u,g,ff,ff,0.0,f,t,10,f,g,00200,18,-
a,20.33,10.0,u,g,c,h,1.0,t,t,4,f,g,00050,1465,+
b,69.17,9.0,u,g,ff,ff,4.0,f,t,1,f,g,00070,6,-
b,51.58,15.0,u,g,c,v,8.5,t,t,9,f,g,00000,0,+
b,23.92,1.5,u,g,d,h,1.875,t,t,6,f,g,00200,327,+
b,?,3.0,y,p,i,bb,7.0,f,f,0,f,g,00000,1,-
b,32.33,2.5,u,g,c,v,1.25,f,f,0,t,g,00280,0,-
b,39.42,1.71,y,p,m,v,0.165,f,f,0,f,s,00400,0,-
a,21.08,5.0,y,p,ff,ff,0.0,f,f,0,f,g,00000,0,-
a,21.92,11.665,u,g,k,h,0.085,f,f,0,f,g,00320,5,-
a,38.58,5.0,u,g,cc,v,13.5,t,f,0,t,g,00980,0,-
a,40.83,10.0,u,g,q,h,1.75,t,f,0,f,g,00029,837,+
a,57.58,2.0,u,g,ff,ff,6.5,f,t,1,f,g,00000,10,-
a,20.83,8.5,u,g,c,v,0.165,f,f,0,f,g,00000,351,-
a,46.67,6.881,u,g,i,n,2.576,t,f,0,f,p,00300,1681,+
b,31.83,0.04,y,p,m,v,0.04,f,f,0,f,g,00000,0,-
b,32.25,0.165,y,p,c,h,3.25,t,t,1,t,g,00432,8000,+
b,22.50,11.5,y,p,m,v,1.5,f,f,0,t,g,00000,4000,-
b,21.92,15.314,u,g,w,?,1.354,t,f,0,f,g,00100,2169,+
b,41.58,1.75,u,g,k,v,0.21,t,f,0,f,g,00160,0,-
b,33.17,5.688,u,g,q,h,2.233,t,f,0,f,g,00000,1177,+
b,20.17,9.344,u,g,cc,v,2.833,t,f,1,f,g,00000,2793,+
?,20.08,0.125,u,g,q,v,1.0,f,t,1,f,g,00240,768,+
b,16.92,0.335,y,p,k,v,0.29,f,f,0,f,s,00200,0,-
a,23.25,5.875,u,g,q,v,3.17,t,t,10,f,g,00120,245,+
a,19.17,5.415,u,g,i,h,0.29,f,f,0,f,g,00080,484,-
a,56.83,4.25,y,p,ff,ff,5.0,f,f,0,t,g,00000,4,-
b,27.83,4.0,y,p,i,h,5.75,t,t,2,t,g,00075,0,-
b,18.83,0.415,y,p,c,v,0.165,f,t,1,f,g,00200,1,-
b,64.08,20.0,u,g,x,h,17.5,t,t,9,t,g,00000,1000,+
b,31.08,3.085,u,g,c,v,2.5,f,t,2,t,g,00160,41,-
b,20.00,11.045,u,g,c,v,2.0,f,f,0,t,g,00136,0,-
b,21.83,11.0,u,g,x,v,0.29,t,t,6,f,g,00121,0,+
a,21.75,1.75,y,p,j,j,0.0,f,f,0,f,g,00160,0,-
b,35.00,2.5,u,g,i,v,1.0,f,f,0,t,g,00210,0,-
a,51.92,6.5,u,g,i,bb,3.085,f,f,0,t,g,00073,0,-
a,54.42,2.036,y,g,c,h,10.026,t,t,0,f,g,00060,1541,+
b,48.08,6.04,u,g,k,v,0.04,f,f,0,f,g,00000,2690,+
a,22.50,9.07,y,g,?,v,8.323,f,f,0,f,g,00000,1897,+
a,24.08,0.5,u,g,q,h,1.25,t,t,1,f,g,00000,678,+
a,21.75,11.75,u,g,c,v,0.25,f,f,0,t,g,00180,0,-
a,57.08,0.335,u,g,i,bb,1.0,t,f,0,t,g,00252,2197,-
b,36.75,0.125,y,p,c,v,1.5,f,f,0,t,g,00232,113,+
b,17.67,4.46,u,g,c,v,0.25,f,f,0,f,s,00080,0,-
b,16.17,0.04,u,g,c,v,0.04,f,f,0,f,g,00000,0,+
a,48.17,1.335,u,g,i,o,0.335,f,f,0,f,g,00000,120,-
a,26.17,2.0,u,g,j,j,0.0,f,f,0,t,g,00276,1,-
b,30.08,1.04,y,p,i,bb,0.5,t,t,10,t,g,00132,28,-
a,33.75,0.75,u,g,k,bb,1.0,t,t,3,t,g,00212,0,-
b,20.50,2.415,u,g,c,v,2.0,t,t,11,t,g,00200,3000,+
b,51.83,3.0,y,p,ff,ff,1.5,f,f,0,f,g,00180,4,-
a,19.17,0.585,y,p,aa,v,0.585,t,f,0,t,g,00160,0,-
b,20.42,0.0,?,?,?,?,0.0,f,f,0,f,p,?,0,-
b,24.75,0.54,u,g,m,v,1.0,f,f,0,t,g,00120,1,-
b,34.17,2.75,u,g,i,bb,2.5,f,f,0,t,g,00232,200,-
b,26.75,2.0,u,g,d,v,0.75,f,f,0,t,g,00080,0,-
a,53.33,0.165,u,g,ff,ff,0.0,f,f,0,t,s,00062,27,-
b,29.25,13.0,u,g,d,h,0.5,f,f,0,f,g,00228,0,-
b,43.17,5.0,u,g,i,bb,2.25,f,f,0,t,g,00141,0,-
a,25.25,13.5,y,p,ff,ff,2.0,f,t,1,t,g,00200,1,-
b,21.83,0.25,u,g,d,h,0.665,t,f,0,t,g,00000,0,+
b,36.17,18.125,u,g,w,v,0.085,f,f,0,f,g,00320,3552,-
b,17.50,16.823,u,g,aa,h,13.185,f,f,0,t,g,00000,0,+
b,39.33,5.875,u,g,cc,h,10.0,t,t,14,t,g,00399,0,+
b,23.50,2.75,u,g,ff,ff,4.5,f,f,0,f,g,00160,25,-
b,29.92,1.835,u,g,c,h,4.335,t,f,0,f,g,00260,200,+
b,34.17,5.25,u,g,w,v,0.085,f,f,0,t,g,00290,6,+
b,33.17,3.04,y,p,c,h,2.04,t,t,1,t,g,00180,18027,+
a,25.42,1.125,u,g,q,v,1.29,t,t,2,f,g,00200,0,-
a,33.25,3.0,y,p,aa,v,2.0,f,f,0,f,g,00180,0,-
b,37.58,19.683,u,g,q,h,9.391,t,f,0,f,p,00181,13274,+
b,18.08,6.75,y,p,m,v,0.04,f,f,0,f,g,00140,0,-
a,17.92,10.21,u,g,ff,ff,0.0,f,f,0,f,g,00000,50,-
b,18.08,5.5,u,g,k,v,0.5,t,f,0,f,g,00080,0,+
b,23.00,0.625,y,p,aa,v,0.125,t,f,0,f,g,00180,1,-
b,29.83,2.04,y,p,x,h,0.04,f,f,0,f,g,00128,1,-
b,42.83,4.625,u,g,q,v,4.58,t,f,0,f,s,00000,0,+
b,29.58,4.75,u,g,m,v,2.0,f,t,1,t,g,00460,68,-
a,39.08,4.0,u,g,c,v,3.0,f,f,0,f,g,00480,0,-
b,23.42,1.0,u,g,c,v,0.5,f,f,0,t,s,00280,0,-
b,50.75,0.585,u,g,ff,ff,0.0,f,f,0,f,g,00145,0,-
b,24.08,0.875,u,g,m,v,0.085,f,t,4,f,g,00254,1950,-
a,64.08,0.165,u,g,ff,ff,0.0,t,t,1,f,g,00232,100,+
b,34.08,0.08,y,p,m,bb,0.04,t,t,1,t,g,00280,2000,+
b,40.92,0.5,y,p,m,v,0.5,f,f,0,t,g,00130,0,-
a,28.58,3.75,u,g,c,v,0.25,f,t,1,t,g,00040,154,-
b,17.50,22.0,l,gg,ff,o,0.0,f,f,0,t,p,00450,100000,+
b,62.50,12.75,y,p,c,h,5.0,t,f,0,f,g,00112,0,-
a,18.83,9.54,u,g,aa,v,0.085,t,f,0,f,g,00100,0,+
a,71.58,0.0,?,?,?,?,0.0,f,f,0,f,p,?,0,+
a,22.42,11.25,y,p,x,h,0.75,t,t,4,f,g,00000,321,+
b,30.17,6.5,u,g,cc,v,3.125,t,t,8,f,g,00330,1200,+
b,24.58,13.5,y,p,ff,ff,0.0,f,f,0,f,g,?,0,-
a,22.50,8.46,y,p,x,v,2.46,f,f,0,f,g,00164,0,+
a,50.08,12.54,u,g,aa,v,2.29,t,t,3,t,g,00156,0,+
b,25.00,12.0,u,g,k,v,2.25,t,t,2,t,g,00120,5,-
a,26.58,2.54,y,p,ff,ff,0.0,f,f,0,t,g,00180,60,-
b,25.67,12.5,u,g,cc,v,1.21,t,t,67,t,g,00140,258,+
b,38.25,2.738,u,g,ff,h,15.324,t,t,0,t,g,00312,1246,+
b,43.08,0.375,y,p,c,v,0.375,t,t,8,t,g,00300,162,+
b,22.33,11.0,u,g,w,v,2.0,t,t,1,f,g,00080,278,+
b,20.42,7.0,u,g,c,v,1.625,t,t,3,f,g,00200,1391,+
b,23.25,1.0,u,g,c,v,0.835,t,f,0,f,s,00300,0,+
b,40.58,3.29,u,g,m,v,3.5,f,f,0,t,s,00400,0,-
a,23.00,11.75,u,g,x,h,0.5,t,t,2,t,g,00300,551,+
b,39.92,0.54,y,p,aa,v,0.5,t,t,3,f,g,00200,1000,+
b,39.08,6.0,u,g,m,v,1.29,t,t,5,t,g,00108,1097,+
a,45.83,10.5,u,g,q,v,5.0,t,t,7,t,g,00000,0,+
b,29.67,0.75,y,p,c,v,0.04,f,f,0,f,g,00240,0,-
b,37.50,3.259,u,g,c,v,2.478,t,f,1,f,g,00000,2514,+
b,26.00,1.0,u,g,q,v,1.75,t,f,0,t,g,00280,0,+
a,22.67,0.79,u,g,i,v,0.085,f,f,0,f,g,00144,0,-
b,26.67,11.531,u,g,cc,bb,2.665,t,t,0,t,g,00396,1960,+
b,28.92,0.375,u,g,c,v,0.29,f,f,0,f,g,00220,140,-
b,34.17,9.17,u,g,c,v,4.5,t,t,12,t,g,00000,221,+
b,32.67,9.0,y,p,w,h,5.25,t,f,0,t,g,00154,0,+
b,32.83,2.5,u,g,cc,h,2.75,t,t,6,f,g,00160,2072,+
a,22.67,0.75,u,g,c,v,2.0,f,t,2,t,g,00200,394,-
a,38.33,4.415,u,g,c,v,0.125,f,f,0,f,g,00160,0,-
b,43.00,0.29,y,p,cc,h,1.75,t,t,8,f,g,00100,375,+
a,25.25,12.5,u,g,d,v,1.0,f,f,0,t,g,00180,1062,-
b,62.75,7.0,u,g,e,z,0.0,f,f,0,f,g,00000,12,-
a,29.50,0.46,u,g,k,v,0.54,t,t,4,f,g,00380,500,+
b,31.25,1.125,u,g,ff,ff,0.0,f,t,1,f,g,00096,19,-
b,19.42,1.5,y,p,cc,v,2.0,t,f,0,t,g,00100,20,-
a,18.58,10.0,u,g,d,v,0.415,f,f,0,f,g,00080,42,-
b,21.67,1.165,y,p,k,v,2.5,t,t,1,f,g,00180,20,-
a,24.83,4.5,u,g,w,v,1.0,f,f,0,t,g,00360,6,-
a,18.75,7.5,u,g,q,v,2.71,t,t,5,f,g,?,26726,+
b,23.17,0.0,u,g,cc,v,0.085,t,f,0,f,g,00000,0,+
a,58.42,21.0,u,g,i,bb,10.0,t,t,13,f,g,00000,6700,+
b,56.58,18.5,u,g,d,bb,15.0,t,t,17,t,g,00000,0,+
b,48.58,0.205,y,p,k,v,0.25,t,t,11,f,g,00380,2732,+
a,17.67,0.0,y,p,j,ff,0.0,f,f,0,f,g,00086,0,-
b,26.25,1.54,u,g,w,v,0.125,f,f,0,f,g,00100,0,-
b,37.50,1.75,y,p,c,bb,0.25,t,f,0,t,g,00164,400,-
b,?,0.625,u,g,k,v,0.25,f,f,0,f,g,00380,2010,-
b,37.75,7.0,u,g,q,h,11.5,t,t,7,t,g,00300,5,-
b,25.42,0.54,u,g,w,v,0.165,f,t,1,f,g,00272,444,-
a,69.50,6.0,u,g,ff,ff,0.0,f,f,0,f,s,00000,0,-
b,20.00,7.0,u,g,c,v,0.5,f,f,0,f,g,00000,0,-
a,42.83,2.257,?,g,w,v,28.5,t,f,0,f,s,00160,2995,+
a,16.50,1.25,u,g,q,v,0.25,f,t,1,f,g,00108,98,-
a,?,3.5,u,g,d,v,3.0,t,f,0,t,g,00300,0,-
b,22.50,9.06,y,g,j,h,14.132,t,f,0,t,s,00140,1279,+
b,13.75,4.0,y,p,w,v,1.75,t,t,2,t,g,00120,1000,+
b,22.50,0.125,y,p,k,v,0.125,f,f,0,f,g,00200,70,-
b,44.25,11.0,y,p,d,v,1.5,t,f,0,f,s,00000,0,-
b,42.50,4.915,y,p,w,v,3.165,t,f,0,t,g,00052,1442,+
b,48.17,3.5,u,g,aa,v,3.5,t,f,0,f,s,00230,0,+
b,52.50,6.5,u,g,k,v,6.29,t,t,15,f,g,00000,11202,+
b,30.17,28.0,u,g,q,h,22.343,t,t,3,t,g,00000,2241,+
a,22.25,1.25,y,p,ff,ff,3.25,f,f,0,f,g,00280,0,-
b,25.08,1.71,u,g,x,v,1.665,t,t,1,t,g,00395,20,+
a,58.33,10.0,u,g,q,v,4.0,t,t,14,f,g,00000,1602,+
a,15.92,2.875,u,g,q,v,0.085,f,f,0,f,g,00120,0,-
b,27.67,2.0,u,g,x,h,1.0,t,t,4,f,g,00140,7544,+
b,33.17,1.04,u,g,r,h,6.5,t,f,0,t,g,00164,31285,+
b,19.33,9.5,u,g,q,v,1.0,t,f,0,t,g,00060,400,+
b,16.33,2.75,u,g,aa,v,0.665,f,t,1,f,g,00080,21,-
a,28.58,3.54,u,g,i,bb,0.5,t,f,0,t,g,00171,0,-
b,25.67,2.21,y,p,aa,v,4.0,t,f,0,f,g,00188,0,-
b,27.83,1.5,u,g,w,v,2.0,t,t,11,t,g,00434,35,+
?,26.50,2.71,y,p,?,?,0.085,f,f,0,f,s,00080,0,-
b,20.25,18.758,y,p,q,v,2.708,t,f,0,f,g,00160,518,+
b,20.00,1.25,y,p,k,v,0.125,f,f,0,f,g,00140,4,-
b,25.67,3.25,u,g,c,h,2.29,f,t,1,t,g,00416,21,-
b,29.67,1.415,u,g,w,h,0.75,t,t,1,f,g,00240,100,+
b,21.42,0.75,y,p,r,n,0.75,f,f,0,t,g,00132,2,-
b,27.83,1.54,u,g,w,v,3.75,t,t,5,t,g,00100,3,+
b,25.83,12.835,u,g,cc,v,0.5,f,f,0,f,g,00000,2,-
a,25.00,11.0,y,p,aa,v,4.5,t,f,0,f,g,00120,0,-
b,33.58,2.75,u,g,m,v,4.25,t,t,6,f,g,00204,0,+
a,55.92,3.825,u,g,ff,h,2.88,t,t,6,f,g,00280,2974,+
a,27.67,1.5,u,g,m,v,2.0,t,f,0,f,s,00368,0,-
b,28.75,1.5,y,p,c,v,1.5,t,f,0,t,g,00000,225,-
b,36.17,0.42,y,p,w,v,0.29,f,f,0,t,g,00309,2,-
a,23.00,1.835,u,g,j,j,0.0,f,t,1,f,g,00200,53,-
b,43.25,3.0,u,g,q,h,6.0,t,t,11,f,g,00080,0,+
b,20.33,0.23,u,g,m,v,1.285,f,t,0,f,g,00000,769,+
b,?,4.0,u,g,x,v,5.0,t,t,3,t,g,00290,2279,+
a,24.75,13.665,u,g,q,h,1.5,f,f,0,f,g,00280,1,-
a,30.58,10.665,u,g,q,h,0.085,f,t,12,t,g,00129,3,-
b,19.42,7.25,u,g,m,v,0.04,f,t,1,f,g,00100,1,-
b,51.33,10.0,u,g,i,bb,0.0,t,t,11,f,g,00000,1249,+
b,80.25,5.5,u,g,?,?,0.54,t,f,0,f,g,00000,340,-
b,17.25,3.0,u,g,k,v,0.04,f,f,0,t,g,00160,40,-
b,58.58,2.71,u,g,c,v,2.415,f,f,0,t,g,00320,0,-
b,67.75,4.509,u,g,i,?,9.764,t,t,10,f,g,?,2899,+
b,20.17,8.17,u,g,aa,v,1.96,t,t,14,f,g,00060,158,+
b,34.25,3.0,u,g,cc,h,7.415,t,f,0,t,g,00000,0,+
b,16.25,0.0,y,p,aa,v,0.25,f,f,0,f,g,00060,0,-
b,40.00,5.222,u,g,e,h,10.617,t,f,0,t,p,00181,25784,+
b,18.17,2.46,u,g,c,n,0.96,f,t,2,t,g,00160,587,-
a,52.50,7.0,u,g,aa,h,3.0,f,f,0,f,g,00000,0,-
b,42.08,1.04,u,g,w,v,5.0,t,t,6,t,g,00500,10000,+
b,29.42,1.25,u,g,w,v,1.75,f,f,0,f,g,00200,0,-
b,28.25,5.125,u,g,x,v,4.75,t,t,2,f,g,00420,7,+
a,23.75,0.71,u,g,w,v,0.25,f,t,1,t,g,00240,4,-
b,39.92,5.0,u,g,i,bb,0.21,f,f,0,f,g,00550,0,-
a,16.08,0.335,u,g,ff,ff,0.0,f,t,1,f,g,00160,126,-
?,29.50,2.0,y,p,e,h,2.0,f,f,0,f,g,00256,17,-
a,?,1.5,u,g,ff,ff,0.0,f,t,2,t,g,00200,105,-
b,37.58,0.0,?,?,?,?,0.0,f,f,0,f,p,?,0,+
a,27.67,2.04,u,g,w,v,0.25,f,f,0,t,g,00180,50,-
b,23.50,3.165,y,p,k,v,0.415,f,t,1,t,g,00280,80,-
a,31.75,3.0,y,p,j,j,0.0,f,f,0,f,g,00160,20,-
a,22.83,2.29,u,g,q,h,2.29,t,t,7,t,g,00140,2384,+
b,27.83,1.5,u,g,w,v,2.25,f,t,1,t,g,00100,3,-
a,19.50,0.165,u,g,q,v,0.04,f,f,0,t,g,00380,0,-
b,42.50,28.0,u,g,cc,v,3.879,t,t,0,f,g,00420,11810,+
b,23.75,0.415,y,p,c,v,0.04,f,t,2,f,g,00128,6,-
b,32.33,7.5,u,g,e,bb,1.585,t,f,0,t,s,00420,0,-
b,32.00,6.96,u,g,c,v,24.115,t,t,0,f,g,00000,851,+
b,25.75,0.5,u,g,c,v,1.46,t,t,5,t,g,00312,0,+
a,22.42,5.665,u,g,q,v,2.585,t,t,7,f,g,00129,3257,+
b,42.00,0.205,u,g,i,h,5.125,t,f,0,f,g,00400,0,+
b,63.33,0.54,u,g,c,v,0.585,t,t,3,t,g,00180,0,-
b,21.08,4.125,y,p,i,h,0.04,f,f,0,f,g,00140,100,-
b,48.08,3.75,u,g,i,bb,1.0,f,f,0,f,g,00100,2,-
a,35.75,0.915,u,g,aa,v,0.75,t,t,4,f,g,00000,1583,+
b,19.33,10.915,u,g,c,bb,0.585,f,t,2,t,g,00200,7,-
b,52.50,5.224,u,g,c,h,10.388,t,f,0,f,g,00080,894,+
b,33.58,0.25,u,g,i,bb,4.0,f,f,0,t,s,00420,0,-
b,39.25,9.5,u,g,m,v,6.5,t,t,14,f,g,00240,4607,+
b,36.67,3.25,u,g,q,h,9.0,t,f,0,t,g,00102,639,+
b,18.08,3.241,u,g,cc,h,3.092,t,t,0,f,g,00300,30154,+
b,25.00,5.908,u,g,c,v,25.964,t,f,0,f,g,00220,0,+
a,29.58,1.75,y,p,k,v,1.25,f,f,0,t,g,00280,0,-
a,49.83,13.585,u,g,k,h,8.5,t,f,0,t,g,00000,0,+
a,24.50,1.75,y,p,c,v,0.165,f,f,0,f,g,00132,0,-
b,42.75,3.0,u,g,i,bb,1.0,t,f,0,f,g,00000,200,-
b,25.25,1.0,u,g,aa,v,0.5,f,f,0,f,g,00200,0,-
b,41.17,8.317,?,g,w,ff,4.0,t,f,2,t,g,00073,2906,+
b,29.58,4.5,u,g,w,v,7.5,t,t,2,t,g,00330,0,+
a,34.83,1.25,y,p,i,h,0.5,f,f,0,t,g,00160,0,-
a,32.08,4.15,u,g,cc,v,4.003,t,f,0,f,p,00181,2059,+
b,27.67,13.75,u,g,w,v,5.75,t,f,0,t,g,00487,500,+
b,31.08,1.5,y,p,w,v,0.04,f,f,0,f,s,00160,0,-
b,?,4.0,y,p,i,v,0.085,f,f,0,t,g,00411,0,-
b,56.00,12.5,u,g,k,h,8.0,t,f,0,t,g,00024,2028,+
b,22.08,14.187,u,g,cc,h,5.109,t,t,0,t,g,00200,723,+
a,37.33,2.5,u,g,i,h,0.21,f,f,0,f,g,00260,246,-
b,23.58,1.79,u,g,c,v,0.54,f,f,0,t,g,00136,1,-
b,25.58,0.335,u,g,k,h,3.5,f,f,0,t,g,00340,0,-
a,58.67,4.46,u,g,q,h,3.04,t,t,6,f,g,00043,560,+
b,22.08,11.46,u,g,k,v,1.585,f,f,0,t,g,00100,1212,-
b,41.17,1.335,u,g,d,v,0.165,f,f,0,f,g,00168,0,-
b,19.17,9.5,u,g,w,v,1.5,t,f,0,f,g,00120,2206,+
b,30.17,0.5,u,g,c,v,1.75,t,t,11,f,g,00032,540,+
b,26.17,0.835,u,g,cc,v,1.165,f,f,0,f,g,00100,0,-
a,56.50,16.0,u,g,j,ff,0.0,t,t,15,f,g,00000,247,+
b,23.92,0.665,u,g,c,v,0.165,f,f,0,f,g,00100,0,+
b,45.83,16.975,y,g,x,v,10.812,f,t,0,f,g,00253,2411,+
a,26.92,13.5,u,g,q,h,5.0,t,t,2,f,g,00000,5000,+
b,48.25,7.001,u,g,c,h,6.118,t,f,0,f,g,00000,2050,+
b,28.67,14.5,u,g,d,v,0.125,f,f,0,f,g,00000,286,-
?,28.17,0.585,u,g,aa,v,0.04,f,f,0,f,g,00260,1004,-
b,35.17,4.245,y,p,?,v,3.026,t,f,0,f,p,00160,12498,+
b,31.42,15.5,u,g,c,v,0.5,t,f,0,f,g,00120,0,-
b,31.25,2.835,u,g,ff,ff,0.0,f,t,5,f,g,00176,146,-
a,24.75,3.0,u,g,q,h,1.835,t,t,19,f,g,00000,500,+
a,38.92,1.665,u,g,aa,v,0.25,f,f,0,f,g,00000,390,-
?,24.50,4.608,u,g,x,v,26.146,f,t,14,f,g,?,1401,+
b,27.25,0.625,u,g,aa,v,0.455,t,f,0,t,g,00200,0,-
a,35.17,3.75,u,g,ff,ff,0.0,f,t,6,f,g,00000,200,-
b,?,0.5,u,g,c,bb,0.835,t,f,0,t,s,00320,0,-
a,47.42,3.0,u,g,x,v,13.875,t,t,2,t,g,00519,1704,+
a,19.58,0.665,y,p,c,v,1.0,f,t,1,f,g,02000,2,-
a,28.67,1.04,u,g,c,v,2.5,t,t,5,t,g,00300,1430,+
a,21.25,2.335,u,g,i,bb,0.5,t,t,4,f,s,00080,0,+
a,22.50,8.5,u,g,q,v,1.75,t,t,10,f,g,00080,990,-
b,31.58,0.75,y,p,aa,v,3.5,f,f,0,t,g,00320,0,-
a,43.25,3.02,u,g,j,h,2.823,f,f,0,f,g,00000,2792,+
b,27.58,3.25,y,p,q,h,5.085,f,t,2,t,g,00369,1,-
b,27.42,12.5,u,g,aa,bb,0.25,f,f,0,t,g,00720,0,-
b,32.42,3.0,u,g,d,v,0.165,f,f,0,t,g,00120,0,-
b,35.17,2.5,u,g,k,v,4.5,t,t,7,f,g,00150,1270,+
a,27.25,0.29,u,g,m,h,0.125,f,t,1,t,g,00272,108,-
b,38.92,1.75,u,g,k,v,0.5,f,f,0,t,g,00300,2,-
b,25.00,11.25,u,g,c,v,2.5,t,t,17,f,g,00200,1208,+
b,25.17,3.0,u,g,c,v,1.25,f,t,1,f,g,00000,22,-
a,22.92,11.585,u,g,cc,v,0.04,t,f,0,f,g,00080,1349,+
b,38.25,10.125,y,p,k,v,0.125,f,f,0,f,g,00160,0,-
a,46.67,0.46,u,g,cc,h,0.415,t,t,11,t,g,00440,6,+
a,27.58,3.0,u,g,m,v,2.79,f,t,1,t,g,00280,10,-
b,22.17,2.25,u,g,i,v,0.125,f,f,0,f,g,00160,10,-
a,49.00,1.5,u,g,j,j,0.0,t,f,0,t,g,00100,27,-
b,56.75,12.25,u,g,m,v,1.25,t,t,4,t,g,00200,0,+
a,17.92,0.54,u,g,c,v,1.75,f,t,1,t,g,00080,5,-
a,33.92,1.585,y,p,ff,ff,0.0,t,f,0,f,g,00320,0,-
b,21.25,1.5,u,g,w,v,1.5,f,f,0,f,g,00150,8,+
