0.993,0,0,0,0,0.341842017,2.7e-08,-2.7e-08,142.5717238,0.0005897,-0.0071633,0.8128,0.0,-0.3527,4.01072,0.05119,-0.06878,619.2,8.1,-26.3,1.41,0.14,-0.32,311.0,,,227.76,420.95,-1118.33,1879.0,5.0,,5168.0,87.0,-90.0,4.461,0.127,-0.001,0.754,0.0,-0.093,296.87533,36.671962,13.862,1
0.884,0,0,0,0,33.0405509,0.000122,-0.000122,161.22146,0.00304,-0.00304,0.431,0.008,-0.431,3.3613,0.0885,-0.0885,577.4,22.0,-22.0,2.36,0.32,-0.23,561.0,,,23.4,9.14,-5.68,27.5,5.0,q1_q17_dr25_tce,5688.0,113.0,-101.0,4.415,0.1,-0.1,0.971,0.13,-0.095,289.78052,49.89653,14.534,1
0.939,0,0,0,0,68.8861017,0.0005576,-0.0005576,160.29958,0.00684,-0.00684,0.241,0.207,-0.241,5.925,0.227,-0.227,143.9,8.7,-8.7,1.47,0.24,-0.33,501.0,,,14.91,7.01,-6.42,19.5,1.0,q1_q17_dr25_tce,5753.0,115.0,-92.0,4.2,0.201,-0.108,1.222,0.202,-0.27,283.8851,47.637218,12.464,1
0.0,0,1,0,0,20.35509657,1.79e-06,-1.79e-06,175.3437299,6.81e-05,-6.81e-05,0.503,0.005,-0.005,5.33265,0.00637,-0.00637,25080.0,16.9,-16.9,17.53,5.44,-2.33,720.0,,,63.6,59.38,-22.32,1703.2,1.0,q1_q17_dr25_tce,6081.0,184.0,-220.0,4.404,0.072,-0.217,1.077,0.334,-0.143,290.42538,41.139149,14.557,2
0.535,0,0,0,0,4.052033365,4.5243e-05,-0.001267516,146.9895492,0.0008675,-0.0089173,0.0598,0.1123,-0.7422,8.91666,0.00695,-0.60368,499.8,20.3,-59.9,2.18,0.52,-0.41,581.0,,,142.01,0.0,-54.88,61.4,1.0,q1_q17_dr25_tce,6085.0,83.0,-75.0,4.583,0.028,-0.078,2.226,0.095,-0.04,288.71347,42.919697,15.43,1
0.87,0,0,0,0,592.497292738,0.0,0.0,129.7295,0.0118918,-0.0068562,0.0,0.7736,-0.7566,0.96888,0.08731,-0.19594,1456.9,12.7,-13.8,8.87,0.0,-2.28,436.0,,,6853.96,1835.29,0.0,0.0,1.0,q1_q17_dr25_tce,6193.0,96.0,-94.0,4.288,,-0.235,2.152,0.289,-0.138,298.60493,40.730917,15.542,0
0.193,0,0,0,0,7.03380109,2.474e-05,-2.474e-05,174.15772,0.00261,-0.00261,0.861,0.003,-0.597,6.4185,0.0689,-0.0689,138.5,3.4,-3.4,2.61,0.53,-0.79,1320.0,,,718.45,446.21,-415.44,46.7,1.0,q1_q17_dr25_tce,6122.0,181.0,-217.0,4.019,0.234,-0.126,1.934,0.389,-0.584,284.88037,45.134621,13.357,0
0.997,0,0,0,0,2.6528082,3.433e-05,-3.433e-05,131.5439,0.0134,-0.0134,0.434,0.029,-0.434,2.297,0.392,-0.392,153.1,19.4,-19.4,1.17,0.35,-0.13,1280.0,,,633.57,556.45,-206.56,9.8,1.0,q1_q17_dr25_tce,5778.0,173.0,-208.0,4.48,0.065,-0.195,0.935,0.273,-0.109,294.28778,40.692741,15.668,0
0.0,0,1,0,1,0.566793534,2.052e-06,-2.052e-06,131.8368,0.00314,-0.00314,0.06,0.291,-0.06,4.714,0.124,-0.124,92.4,3.3,-3.3,122.64,10.06,-30.19,14667.0,,,10947554.55,3617132.59,-5362422.45,40.4,1.0,q1_q17_dr25_tce,3420.0,111.0,-91.0,0.269,0.255,-0.085,138.056,11.328,-33.983,291.18686,42.591022,11.476,2
0.997,0,0,0,1,0.341842017,2.7e-08,-2.7e-08,188.650561,8.7e-06,-0.008942,0.1496,0.6561,-0.1035,4.00882,0.08835,-0.111,258.4,1.1,-24.8,1.23,0.17,-0.34,1104.0,,,56.14,0.0,-93.12,11.0,1.0,q1_q17_dr25_tce,5641.0,113.0,-174.0,4.611,0.089,-0.029,0.538,0.393,-0.312,291.91951,37.905538,14.414,1
0.0,0,1,0,0,1.566528935,3.03e-07,-3.03e-07,132.537255,0.00016,-0.00016,1.033,0.173,-0.13,3.2593,0.0107,-0.0107,92511.0,197.0,-197.0,49.66,12.95,-5.98,1551.0,,,1371.7,1052.53,-431.26,485.0,1.0,q1_q17_dr25_tce,5883.0,158.0,-175.0,4.471,0.081,-0.189,0.905,0.236,-0.109,296.14212,48.702141,13.984,2
0.0,0,1,1,0,15.85231085,1.61e-05,-1.61e-05,142.52451,0.00114,-0.00114,6.286,25.85,-0.359,4.8707,0.0248,-0.0248,437860.0,1732.0,-1732.0,679.44,0.0,0.0,725.0,,,65.17,0.0,0.0,252.4,1.0,q1_q17_dr25_tce,5780.0,,,4.438,,,1.0,,,299.01227,40.660034,17.518,2
0.815,0,0,0,0,12.728807969,2.7e-08,-2.7e-08,139.9369159,8.7e-06,-0.0086352,0.0475,0.0,-0.8247,3.31185,0.06314,-0.22181,529.9,30.8,-6.5,8.14,0.15,-0.13,800.0,,,782.36,36.66,-330.83,66.4,1.0,q1_q17_dr25_tce,6280.0,114.0,-65.0,4.669,0.03,-0.088,0.299,0.023,-0.197,295.34268,44.433149,15.72,1
0.487,0,0,0,0,242.0367,0.01622,-0.01622,181.746,0.0546,-0.0546,0.568,0.012,-0.489,11.01,1.4,-1.4,333.3,45.5,-45.5,2.11,0.64,-0.35,323.0,,,2.57,2.4,-1.01,8.9,1.0,q1_q17_dr25_tce,6086.0,193.0,-214.0,4.36,0.108,-0.201,1.116,0.34,-0.183,295.22937,45.624889,15.055,0
,1,0,0,0,103.22293786,,,145.1458222,,,,,,2.63,,,,,,,,,,,,,,,,1.0,q1_q16_tce,,,,,,,,,,295.30634,43.24958,14.125,2
0.996,0,0,0,0,56.0560754,0.0002753,-0.0002753,201.16578,0.00329,-0.00329,0.018,0.413,-0.018,4.685,0.132,-0.132,1626.0,66.7,-66.7,1.94,0.12,-0.22,233.0,,,0.69,0.15,-0.19,27.4,1.0,q1_q17_dr25_tce,3593.0,71.0,-86.0,4.757,0.054,-0.027,0.491,0.03,-0.055,289.50848,41.812119,15.849,1
0.001,0,1,0,0,5.548250634,9e-07,-9e-07,133.219686,0.000145,-0.000145,0.296,0.033,-0.025,6.06772,0.00771,-0.00771,42873.0,44.3,-44.3,21.49,6.78,-2.72,1088.0,,,331.99,318.14,-115.51,1170.5,1.0,q1_q17_dr25_tce,6124.0,193.0,-236.0,4.455,0.052,-0.208,1.028,0.324,-0.13,295.88867,39.911301,15.752,2
1.0,0,0,0,0,13.7872627,0.000102,-0.000102,144.77403,0.00592,-0.00592,0.921,0.027,-0.659,5.747,0.134,-0.134,75.1,3.6,-3.6,1.55,0.29,-0.41,894.0,,,150.64,71.35,-73.09,23.9,1.0,q1_q17_dr25_tce,5691.0,77.0,-77.0,4.139,0.231,-0.116,1.458,0.265,-0.383,290.66412,43.49984,12.458,0
0.996,0,0,0,0,0.341842017,0.00098796,-0.001092275,136.1839153,8.7e-06,-0.0033985,0.3913,0.5825,-0.349,8.36824,0.54155,-0.24181,12.2,3.4,-21.8,1.88,0.16,-0.34,634.0,,,40.99,0.0,-85.85,55.8,1.0,q1_q17_dr25_tce,5852.0,92.0,-96.0,4.639,0.065,-0.078,1.277,0.055,-0.045,282.70037,37.563944,16.116,1
0.0,0,1,0,0,7.448375935,8.9e-07,-8.9e-07,137.694513,0.000102,-0.000102,0.35,0.024,-0.011,4.23892,0.00235,-0.00235,152670.0,97.0,-97.0,34.37,2.02,-2.03,871.0,,,136.18,27.74,-24.85,1837.9,1.0,q1_q17_dr25_tce,5636.0,101.0,-112.0,4.489,0.045,-0.045,0.867,0.051,-0.051,295.29791,46.920471,15.178,2
0.0,1,0,0,1,2.97586085,5.996e-05,-5.996e-05,133.0352,0.0212,-0.0212,0.117,0.335,-0.117,4.513,0.799,-0.799,105.9,13.9,-13.9,0.85,0.18,-0.1,1135.0,,,392.05,252.98,-119.04,9.1,1.0,q1_q17_dr25_tce,5481.0,166.0,-166.0,4.508,0.074,-0.137,0.835,0.174,-0.094,290.16632,38.47644,15.669,2
0.993,0,0,0,0,59.4969009,0.0004885,-0.0004885,146.95193,0.00694,-0.00694,0.406,0.046,-0.406,5.404,0.175,-0.175,1262.1,59.6,-59.6,2.92,0.24,-0.3,369.0,,,4.36,1.57,-1.3,23.2,1.0,q1_q17_dr25_tce,4817.0,184.0,-167.0,4.499,0.095,-0.114,0.833,0.068,-0.084,289.53882,41.892818,15.768,1
0.61,0,0,0,0,741.158961427,0.0,-0.002280354,129.7295,0.0120905,-0.0103418,0.2784,1.3507,-0.1454,1.39307,,-0.29949,11.3,53.5,-27.7,25.88,0.0,-4.3,405.0,,,0.0,993.08,0.0,0.0,,q1_q17_dr24_tce,6676.0,156.0,-206.0,,0.055,-0.175,1.659,0.0,-0.207,299.43716,41.594504,16.289,0
0.0,0,0,1,1,1.8913182,1.801e-05,-1.801e-05,132.66252,0.00928,-0.00928,0.439,0.017,-0.439,4.374,0.255,-0.255,202.3,13.4,-13.4,0.9,0.07,-0.08,983.0,,,221.36,68.37,-58.34,17.6,1.0,q1_q17_dr25_tce,4476.0,133.0,-133.0,4.627,0.052,-0.024,0.633,0.05,-0.056,290.33362,37.911171,15.171,2
1.0,0,0,0,0,0.341842017,2.7e-08,-2.7e-08,133.6254919,0.0011722,-0.0021269,0.4603,0.0,-0.3414,8.22551,0.28976,-0.8604,1188.9,11.1,-9.9,3.79,0.72,-0.15,547.0,,,2506.1,367.62,-29.96,35.8,2.0,q1_q17_dr25_tce,5939.0,114.0,-147.0,4.524,0.054,-0.061,0.277,0.019,-0.076,301.55138,49.448369,15.987,1
,0,0,0,0,235.413973,0.00535,-0.00535,307.0728,0.0157,-0.0157,0.1095,0.3364,-0.1094,3.065,0.325,-0.325,1027.0,180.0,-180.0,3.2,1.41,-0.3,304.0,,,2.03,2.66,-0.61,6.9,1.0,q1_q16_tce,6028.0,166.0,-224.0,4.468,0.048,-0.304,1.001,0.441,-0.096,287.36044,48.5564,15.583,0
0.947,0,1,0,0,33.83544591,0.001233319,-0.001370053,140.4127191,0.0067409,-0.0123981,1.0084,0.17,-0.5074,9.62943,0.13206,-0.15108,478.5,17.5,-16.9,0.91,2.5,-0.18,135.0,,,76.07,419.39,-125.82,39.0,3.0,q1_q17_dr25_tce,4179.0,175.0,-138.0,4.353,0.005,-0.006,0.598,0.14,-0.072,291.54563,36.577381,15.856,1
0.0,0,0,1,1,3.55643514,9.02e-05,-9.02e-05,133.5696,0.0243,-0.0243,0.146,0.324,-0.146,8.529,0.663,-0.663,45.8,3.9,-3.9,0.75,0.21,-0.17,1297.0,,,669.38,552.84,-314.33,13.4,1.0,q1_q17_dr25_tce,5831.0,157.0,-157.0,4.289,0.225,-0.184,1.109,0.312,-0.256,297.16602,46.199188,13.874,2
0.996,0,0,0,0,2.183229978,0.003743786,-2.7e-08,164.9986545,0.0015673,-0.0029471,0.694,0.0,-0.7181,7.59143,0.10765,-0.23024,191.1,36.7,-23.6,2.13,0.32,-0.62,418.0,,,8.31,402.1,-9.51,61.1,1.0,q1_q17_dr25_tce,6830.0,201.0,-66.0,4.705,0.169,-0.08,0.938,0.101,-0.087,294.19302,38.221308,15.709,1
0.97,0,0,0,0,3.44928111,2.122e-05,-2.122e-05,133.38221,0.00482,-0.00482,0.534,0.432,-0.317,1.424,0.164,-0.164,237.0,29.2,-29.2,1.23,0.16,-0.09,966.0,,,206.55,91.39,-46.68,9.7,1.0,q1_q17_dr25_tce,5119.0,154.0,-139.0,4.591,0.024,-0.09,0.781,0.103,-0.055,291.45734,37.206841,15.144,0
0.0,0,0,1,0,21.4618453,0.0002962,-0.0002962,132.2156,0.0105,-0.0105,1.139,74.89,-1.953,5.675,0.551,-0.551,122.2,11.3,-11.3,19.89,3.18,-2.87,722.0,,,64.17,28.59,-20.85,13.4,1.0,q1_q17_dr25_tce,5806.0,105.0,-117.0,4.283,0.132,-0.108,1.213,0.194,-0.175,294.91699,45.680679,13.798,2
0.985,0,0,0,0,105.153402848,0.002294103,,179.1954262,0.0050383,-1.5e-05,0.1048,0.7615,-0.5083,4.88563,0.05301,-0.18939,0.0,100.3,-101.5,163.22,0.0,-0.54,328.0,,,4357.18,3953.04,0.0,29.3,1.0,q1_q17_dr25_tce,5711.0,204.0,-98.0,3.357,0.039,-0.345,1.388,0.0,-0.277,285.61774,46.277438,16.143,0
1.0,0,0,0,0,4.49686066,1.289e-05,-1.289e-05,134.20642,0.00324,-0.00324,0.018,0.432,-0.018,1.7306,0.0495,-0.0495,1932.5,58.2,-58.2,1.93,0.19,-0.23,535.0,,,19.34,5.64,-5.49,37.0,1.0,q1_q17_dr25_tce,3698.0,66.0,-73.0,4.81,0.055,-0.045,0.444,0.043,-0.053,288.25058,46.679611,16.283,1
,0,1,0,1,1.80774253,5.605e-05,-5.605e-05,132.9483,0.0404,-0.0404,0.9062,0.0226,-0.6282,2.637,0.184,-0.184,592.6,42.2,-42.2,5.29,3.93,-3.06,1822.0,,,2606.24,6515.81,-2198.14,15.1,1.0,q1_q17_dr24_tce,5164.0,185.0,-161.0,3.88,0.689,-0.391,1.779,1.323,-1.029,282.78036,42.80621,15.651,2
1.0,0,0,0,0,133.303247,0.001334,-0.001334,167.76042,0.00848,-0.00848,0.063,0.379,-0.063,7.342,0.217,-0.217,1017.5,57.9,-57.9,2.67,0.12,-0.24,301.0,,,1.94,0.3,-0.44,20.6,1.0,q1_q17_dr25_tce,5064.0,75.0,-83.0,4.474,0.084,-0.03,0.864,0.039,-0.077,284.21942,44.268539,15.307,1
0.0,0,1,0,0,2.581595167,1.064e-06,-1.064e-06,132.947414,0.000349,-0.000349,0.124,0.074,-0.049,4.9153,0.0237,-0.0237,171130.0,614.0,-614.0,40.94,11.59,-6.25,1328.0,,,735.27,609.16,-267.06,338.2,1.0,q1_q17_dr25_tce,5720.0,152.0,-169.0,4.407,0.12,-0.18,0.989,0.28,-0.151,290.02682,50.455391,15.35,2
,1,0,0,0,125.95781975,,,134.667118,,,,,,8.63,,,,,,,,,,,,,,,,1.0,q1_q16_tce,,,,,,,,,,284.88382,41.248539,15.184,2
0.972,0,0,0,0,3.62657392,2.486e-05,-2.486e-05,133.57658,0.00617,-0.00617,0.306,0.154,-0.306,1.791,0.198,-0.198,98.5,11.3,-11.3,0.79,0.16,-0.07,1014.0,,,250.0,153.91,-64.5,10.7,1.0,q1_q17_dr25_tce,5416.0,161.0,-161.0,4.579,0.034,-0.136,0.8,0.159,-0.068,291.49585,42.47813,14.835,0
0.998,0,0,0,0,0.341842017,0.001320355,-0.000377498,189.5521484,8.7e-06,-0.0023275,0.3737,0.2596,-0.5367,6.18686,0.20428,-0.06157,8734.9,12.1,-39.8,2.28,0.0,-0.2,561.0,,,212.7,35.18,-2.45,19.9,1.0,q1_q17_dr25_tce,6370.0,96.0,-60.0,4.498,0.09,-0.11,0.182,0.19,-0.064,294.09887,44.525162,15.726,1
1.0,0,0,0,0,0.341842017,2.7e-08,-2.7e-08,436.1798771,0.0013246,-8.7e-06,0.8662,0.0548,-0.4833,5.20982,0.55526,-0.36881,12.2,20.0,-20.9,2.84,0.13,-0.33,732.0,,,0.07,0.0,0.0,39.7,1.0,q1_q17_dr25_tce,6661.0,194.0,-261.0,4.481,0.084,-0.015,1.538,0.299,-0.061,285.22979,43.423124,15.128,1
,0,0,0,0,0.259819659,0.001990241,0.0,138.9087904,0.0501431,-0.0014449,0.4738,0.3839,-0.2182,0.052,0.30082,-0.67829,0.0,159.6,-0.8,27.83,0.0,0.0,336.0,,,0.0,2163.59,0.0,0.0,1.0,q1_q17_dr25_tce,6393.0,78.0,-220.0,3.857,0.031,-0.447,1.265,0.0,-0.173,287.98655,42.082423,16.1,0
0.994,0,0,0,0,4.25907841,5.855e-05,-5.855e-05,135.5815,0.0131,-0.0131,0.362,0.098,-0.362,4.513,0.335,-0.335,28.1,2.9,-2.9,0.7,0.1,-0.15,1253.0,,,583.12,241.46,-235.93,11.5,1.0,q1_q17_dr25_tce,5560.0,89.0,-66.0,4.173,0.201,-0.108,1.316,0.2,-0.276,289.77121,44.139969,12.832,0
0.0,0,0,1,0,0.915782856,8.886e-06,-8.886e-06,132.27591,0.00781,-0.00781,1.209,6.658,-0.108,2.24,0.481,-0.481,301.0,50.1,-50.1,32.86,10.09,-6.73,2307.0,,,6663.73,6046.45,-3061.8,7.7,1.0,q1_q17_dr25_tce,6318.0,177.0,-243.0,4.256,0.153,-0.204,1.333,0.409,-0.273,299.18686,40.205929,13.806,2
0.992,1,0,0,0,2.544955489,0.003953104,-2.7e-08,175.4320381,8.7e-06,-0.0078349,0.7067,0.0,-0.2187,2.58844,0.03557,-0.14814,12.2,63.5,-46.9,3.53,0.37,-0.27,431.0,,,0.07,134.17,-56.81,6.0,3.0,q1_q17_dr25_tce,5375.0,99.0,-81.0,4.686,0.182,-0.132,0.322,0.121,-0.078,292.57274,36.832605,16.366,1
0.991,0,1,0,0,0.341842017,2.7e-08,-2.7e-08,142.6241029,8.7e-06,-0.0085242,0.579,0.1826,-0.0863,8.37203,0.10384,-0.1295,133.1,22.8,-19.2,2.66,0.3,-0.37,1014.0,,,1696.62,0.0,-36.93,43.1,2.0,q1_q17_dr25_tce,5097.0,94.0,-68.0,4.321,0.06,-0.1,0.66,0.077,-0.136,282.35886,37.275625,16.932,1
0.991,0,0,0,0,38.6715843,0.0002103,-0.0002103,157.61988,0.00482,-0.00482,0.773,0.143,-0.532,5.532,0.148,-0.148,599.3,26.8,-26.8,2.45,0.83,-0.38,502.0,,,15.03,15.04,-5.49,25.2,1.0,q1_q17_dr25_tce,5432.0,159.0,-159.0,4.42,0.147,-0.273,0.913,0.306,-0.141,299.96567,44.160889,14.94,1
0.0,0,1,0,1,8.65311903,6.039e-05,-6.039e-05,134.30128,0.00627,-0.00627,0.701,0.25,-0.457,1.273,0.365,-0.365,206.8,41.7,-41.7,0.85,0.03,-0.05,493.0,,,13.95,2.36,-2.44,8.9,1.0,q1_q17_dr25_tce,3929.0,70.0,-78.0,4.705,0.027,-0.02,0.55,0.024,-0.03,289.08875,40.018162,15.109,2
0.0,0,1,1,0,1.878156188,3.412e-06,-3.412e-06,136.2716,0.00142,-0.00142,0.959,0.013,-0.685,2.058,0.181,-0.181,787.5,23.5,-23.5,2.51,0.24,-0.22,1141.0,,,400.37,141.41,-105.3,38.4,1.0,q1_q17_dr25_tce,5075.0,151.0,-151.0,4.598,0.072,-0.044,0.67,0.065,-0.059,300.31107,45.02494,15.75,2
0.277,0,0,1,0,3.71186243,1.336e-05,-1.336e-05,132.6486,0.00267,-0.00267,0.469,0.54,-0.1,1.032,0.198,-0.198,53.9,10.9,-10.9,0.95,0.31,-0.16,1406.0,,,922.9,868.92,-371.39,7.0,1.0,q1_q17_dr25_tce,6302.0,170.0,-208.0,4.299,0.112,-0.208,1.258,0.404,-0.218,295.61349,46.190689,13.787,2
1.0,0,0,0,0,20.09017037,6.63e-05,-6.63e-05,147.97788,0.00275,-0.00275,0.886,0.014,-0.638,4.154,0.154,-0.154,1432.1,41.4,-41.4,2.25,0.14,-0.21,362.0,,,4.05,0.91,-0.98,36.9,3.0,q1_q17_dr25_tce,3906.0,78.0,-86.0,4.73,0.052,-0.024,0.509,0.032,-0.046,282.23251,43.66563,15.777,1
0.243,0,1,0,0,32.1340014,0.0002547,-0.0002547,142.27582,0.00667,-0.00667,0.256,0.191,-0.256,2.691,0.205,-0.205,1262.0,116.0,-116.0,1.84,0.15,-0.16,346.0,,,3.39,1.05,-0.92,11.8,3.0,q1_q17_dr25_tce,4347.0,117.0,-143.0,4.73,0.05,-0.041,0.524,0.045,-0.045,291.83432,39.307362,15.862,1
0.0,0,0,1,1,1.714410345,8.894e-06,-8.894e-06,131.86549,0.00449,-0.00449,0.56,0.385,-0.336,3.336,0.141,-0.141,50.4,2.6,-2.6,1.84,0.3,-0.69,2551.0,,,10025.53,5173.46,-6583.5,22.9,1.0,q1_q17_dr25_tce,6340.0,187.0,-187.0,3.731,0.33,-0.11,2.498,0.404,-0.944,291.68573,39.42886,13.297,2
1.0,0,0,0,0,32.276698759,2.7e-08,-2.7e-08,140.1016281,0.0071491,-0.0008789,0.0,0.4907,-0.5206,3.99007,0.00073,-0.2608,82.6,26.2,-43.4,0.8,0.14,-0.5,1189.0,,,123.7,189.44,-596.37,6.0,1.0,q1_q17_dr25_tce,5615.0,83.0,-113.0,4.543,0.002,-0.079,1.205,0.054,-0.086,291.64953,38.752796,13.335,1
0.0,1,0,0,0,1.157804607,1.54e-07,-1.54e-07,132.448327,0.000147,-0.000147,0.26,0.005,-0.003,4.66082,0.00363,-0.00363,605710.0,369.0,-369.0,118.11,36.39,-24.29,2255.0,,,6116.99,5562.93,-2816.53,1837.9,1.0,q1_q17_dr25_tce,6510.0,181.0,-250.0,4.219,0.153,-0.187,1.425,0.439,-0.293,297.18048,43.477112,14.62,2
0.995,0,0,0,0,10.676235149,2.7e-08,-2.7e-08,187.3561962,0.0029295,-0.005489,0.0562,0.5795,-0.7988,9.79614,0.04902,-0.19845,12.2,12.3,-2.7,0.95,0.0,-0.32,380.0,,,3916.35,0.0,-81.05,39.4,1.0,q1_q17_dr25_tce,6137.0,128.0,-158.0,4.684,0.157,0.0,1.465,0.0,-0.081,293.98065,41.665187,14.784,1
1.0,0,0,0,0,123.380425119,0.001573608,-0.011640037,142.5516187,0.0054578,-0.0161633,0.0512,0.0,-0.6731,2.23521,0.27761,-0.70575,11558.2,882.4,-20.2,12.24,0.0,0.0,806.0,,,0.0,0.0,-7979.59,17.1,,q1_q17_dr25_tce,5481.0,107.0,-70.0,4.661,0.051,-0.185,0.81,0.088,-0.205,292.57347,46.775761,15.004,0
0.997,0,0,0,0,1.851429505,2.7e-08,-2.7e-08,143.5732786,8.7e-06,-0.0019906,0.8793,0.3326,-0.2575,3.68704,0.00073,-0.09793,383.7,34.3,-14.6,3.54,0.0,-0.31,129.0,,,573.39,414.77,-98.54,6.0,,q1_q17_dr25_tce,5580.0,132.0,-84.0,4.517,0.061,-0.179,0.442,0.011,0.0,294.5322,45.000463,15.029,1
0.908,0,0,0,0,46.245164,0.0004925,-0.0004925,136.47891,0.00965,-0.00965,0.392,0.071,-0.392,5.663,0.253,-0.253,492.1,33.5,-33.5,2.46,0.36,-0.36,519.0,,,17.15,6.57,-5.28,15.5,2.0,q1_q17_dr25_tce,5553.0,74.0,-74.0,4.32,0.137,-0.1,1.107,0.161,-0.161,290.60794,41.201092,15.376,0
1.0,0,0,0,0,8.1280933,0.0001107,-0.0001107,358.68367,0.00963,-0.00963,0.357,0.106,-0.357,3.727,0.245,-0.245,224.1,22.0,-22.0,1.39,0.45,-0.14,875.0,,,138.51,137.59,-41.73,10.7,2.0,q1_q17_dr25_tce,5831.0,184.0,-205.0,4.517,0.038,-0.212,0.921,0.301,-0.094,290.21518,41.77597,15.808,1
0.9,0,0,0,0,270.069986401,0.0,0.0,129.7295,1.5e-05,-1.5e-05,0.0,2.2145,-0.7749,0.07876,0.05334,-0.31557,1287.1,12.1,-10.7,9.78,0.0,0.0,275.0,,,0.0,1837.26,-5744.48,2.8,1.0,,5956.0,111.0,-64.0,4.165,0.045,-0.129,3.797,0.411,-0.128,301.6618,51.15166,17.305,0
0.0,0,1,1,1,19.97867,5.87e-05,-5.87e-05,137.17061,0.0024,-0.0024,0.923,0.006,-0.011,10.168,0.178,-0.178,944.3,13.0,-13.0,6.85,2.9,-1.56,1351.0,,,788.02,997.18,-402.86,86.2,1.0,q1_q17_dr25_tce,9651.0,272.0,-467.0,4.229,0.126,-0.234,1.895,0.803,-0.432,299.15353,40.286961,13.849,2
