0.965,0,0,0,0,158.219007304,0.001246973,-0.001079838,148.8790021,0.0130902,-1.5e-05,0.6753,0.8262,-0.3824,1.00285,1.67626,-0.22995,825.5,16.4,-18.1,0.22,1.13,-2.09,222.0,,,7654.95,2325.61,0.0,156.4,1.0,q1_q17_dr24_tce,6211.0,133.0,-85.0,4.49,0.027,-0.092,,0.415,-0.05,294.92192,42.455833,16.677,0
0.958,0,0,0,0,464.469517236,0.003098705,-2.9571e-05,129.7295,0.0082101,-0.0074089,0.4383,0.6846,-0.8865,8.63543,,-0.26959,0.0,34.9,-224.9,25.19,0.0,,786.0,,,9828.43,0.0,-2871.87,20.1,1.0,q1_q17_dr25_tce,6252.0,81.0,-86.0,4.593,0.085,-0.2,0.447,0.105,-0.132,288.39101,38.059172,13.784,0
0.885,0,0,0,0,0.259819659,0.002217115,-0.004634262,132.9986307,0.0073295,-0.0045786,0.5906,0.554,-0.0833,0.052,0.00099,-0.11932,1658.0,28.0,-0.8,25.99,8.85,0.0,485.0,,,8457.26,0.0,-3958.39,0.0,,q1_q16_tce,5955.0,100.0,-147.0,4.156,0.114,-0.099,0.231,0.0,0.0,291.01633,41.092455,14.227,0
0.681,0,0,0,0,158.029802927,0.003368093,-0.001373983,129.7295,0.0274592,-0.0058126,1.2532,0.8827,-0.4546,0.91519,2.15587,-0.06356,0.0,16.2,-12.2,0.22,5.34,0.0,2016.0,,,0.0,2709.6,-49.32,38.6,2.0,q1_q17_dr25_tce,8242.0,,-206.0,4.241,0.145,,1.424,0.153,-0.212,288.07762,47.813594,14.776,0
1.0,0,0,0,0,3.179267286,3.255e-06,-3.255e-06,261.841607,0.000764,-0.000764,0.171,0.274,-0.171,1.0246,0.0287,-0.0287,200.9,6.0,-6.0,1.21,0.14,-0.06,1101.0,,,347.01,118.28,-58.22,41.0,1.0,q1_q17_dr25_tce,5511.0,98.0,-120.0,4.554,0.018,-0.102,0.857,0.101,-0.04,295.57416,42.806438,12.55,1
0.978,0,0,0,0,14.7510068,0.0001803,-0.0001803,141.1622,0.0106,-0.0106,0.75,0.227,-0.522,2.25,0.295,-0.295,381.1,46.2,-46.2,1.7,0.28,-0.17,629.0,,,36.94,20.7,-11.13,9.5,3.0,q1_q17_dr25_tce,5295.0,185.0,-185.0,4.548,0.052,-0.097,0.8,0.133,-0.082,295.90503,45.40543,15.85,0
1.0,0,0,0,0,202.531648624,2.7e-08,-2.7e-08,171.4983926,0.0009206,-0.0100472,0.8384,0.4969,-0.0212,3.80573,0.00073,-0.0375,436.6,1.1,-13.8,3.84,0.58,-0.1,258.0,,,214.43,0.0,0.0,23.6,1.0,q1_q17_dr25_tce,6505.0,87.0,-92.0,4.765,0.238,-0.008,0.816,0.182,-0.126,289.82225,37.693285,14.513,1
1.0,0,1,0,0,364.86843628,2.7e-08,-2.7e-08,124.9319633,0.0059542,-8.7e-06,0.8487,0.4136,-0.046,3.72918,0.00073,-0.00073,12034.5,114.1,-13.4,2.57,0.79,-0.19,129.0,,,45.24,0.0,-527.79,6.0,5.0,q1_q17_dr25_tce,5747.0,176.0,-173.0,4.635,0.118,-0.105,0.473,0.0,-1.489,284.53932,48.005896,14.599,1
0.986,0,0,0,0,0.259819659,0.002221013,-0.00101324,131.9395421,0.0079668,,0.4183,0.0,-0.4483,0.052,0.00447,-0.46705,8032.2,32.0,-15.2,0.22,0.0,-8.3,1239.0,,,6958.56,1724.11,-58672.98,18.1,1.0,q1_q16_tce,5938.0,144.0,-159.0,4.299,0.037,0.0,1.279,0.008,-0.109,280.60646,42.80912,14.357,0
0.998,1,0,0,0,522.88371345,0.000115209,-2.7e-08,137.3687769,0.005895,-0.0081708,0.0702,0.2455,-0.1061,2.76585,0.10532,-0.00073,906.0,19.1,-1.1,1.03,1.41,-0.29,993.0,,,491.68,0.0,-398.5,28.9,1.0,q1_q17_dr25_tce,6949.0,67.0,-76.0,4.36,0.071,-0.039,0.793,0.203,-0.094,291.70627,40.821919,16.519,1
0.0,0,1,0,0,49.612757516,4.294e-06,-4.294e-06,165.9984372,7.24e-05,-7.24e-05,0.929,0.03,-0.031,7.07603,0.00405,-0.00405,130460.0,74.8,-74.8,57.08,19.32,-6.42,536.0,,,19.46,19.49,-6.17,2070.3,1.0,q1_q17_dr25_tce,6241.0,175.0,-219.0,4.45,0.056,-0.224,1.031,0.349,-0.116,293.21729,39.207809,15.217,2
1.0,0,0,0,0,26.570607566,2.7e-08,-2.7e-08,142.720359,0.0038484,-0.0019694,0.0,0.6359,-0.4566,4.67784,0.00073,-0.54372,12.2,94.4,-6.5,2.65,0.04,-0.03,129.0,,,924.76,889.01,0.0,6.0,2.0,q1_q17_dr25_tce,5539.0,103.0,-106.0,4.786,0.106,-0.141,0.668,0.014,-0.361,282.7724,40.411796,13.295,1
0.0,0,0,1,1,6.47179275,3.896e-05,-3.896e-05,356.38477,0.00434,-0.00434,0.014,0.408,-0.014,6.788,0.122,-0.122,402.5,14.9,-14.9,2.08,0.62,-0.24,1075.0,,,316.0,275.5,-108.68,30.7,1.0,q1_q17_dr25_tce,6341.0,176.0,-264.0,4.446,0.062,-0.188,1.033,0.305,-0.122,296.69971,47.406731,15.403,2
0.912,0,0,0,0,0.259819659,0.003182766,-0.004713115,170.9685642,0.040629,-0.0136546,1.312,1.0774,-0.2802,4.87483,0.00099,-0.00099,0.0,11.3,-66.7,3.63,0.0,-8.27,554.0,,,3221.61,0.0,0.0,32.7,3.0,q1_q17_dr25_tce,5038.0,85.0,-157.0,4.536,0.109,-0.088,0.785,0.255,0.0,280.31488,48.627619,10.547,0
0.325,0,0,0,0,10.855194663,0.00142161,-2.7e-08,153.9067048,0.0042292,-0.0086791,0.2575,0.6216,-0.3612,9.66219,0.34052,-0.05298,252.3,28.0,-19.9,1.45,0.68,0.0,148.0,,,682.19,26.63,-45.66,4304.3,1.0,q1_q17_dr25_tce,6224.0,170.0,-93.0,4.36,0.235,-0.14,0.472,0.0,-0.054,289.74968,40.620214,15.64,1
0.0,1,0,1,0,0.592618966,1.642e-06,-1.642e-06,132.09892,0.00238,-0.00238,0.083,0.372,-0.083,0.811,0.112,-0.112,91.4,9.1,-9.1,0.86,0.26,-0.09,2103.0,,,4626.58,4221.6,-1286.95,14.9,1.0,q1_q17_dr25_tce,5926.0,160.0,-178.0,4.532,0.039,-0.221,0.887,0.276,-0.086,286.45126,42.012489,14.973,2
0.972,0,0,0,0,204.969240904,0.003951334,-0.002260315,129.7295,0.0142773,-0.0087133,0.4046,0.0,-0.2874,2.5059,0.15292,-0.55966,1047.8,0.8,-0.8,16.3,3.72,-5.56,1241.0,,,0.0,0.0,0.0,26.2,1.0,q1_q17_dr25_tce,5086.0,134.0,-55.0,4.462,0.046,-0.193,0.33,0.285,-0.582,294.92406,40.494501,15.507,0
1.0,0,0,0,0,13.07141889,4.048e-05,-4.048e-05,144.44217,0.00259,-0.00259,0.751,0.179,-0.517,3.0946,0.0725,-0.0725,251.1,8.4,-8.4,2.47,0.45,-0.44,964.0,,,203.87,105.33,-77.13,32.0,2.0,q1_q17_dr25_tce,6122.0,136.0,-124.0,4.173,0.168,-0.112,1.439,0.257,-0.257,294.74207,43.536831,13.717,1
0.995,0,0,0,0,78.0998908,0.0006627,-0.0006627,139.49646,0.00656,-0.00656,0.528,0.001,-0.473,8.422,0.197,-0.197,656.9,30.5,-30.5,3.37,0.57,-0.56,480.0,,,12.52,5.49,-4.3,23.8,1.0,q1_q17_dr25_tce,5779.0,78.0,-78.0,4.238,0.143,-0.117,1.284,0.215,-0.215,292.30124,38.26704,14.999,1
1.0,0,0,0,0,30.71678043,0.00195504,-2.7e-08,208.40533,8.7e-06,-0.0135495,0.0156,0.1934,-0.6793,3.77778,0.09935,-0.11257,655.2,1.1,-8.5,0.43,0.4,0.0,592.0,,,285.11,1.45,0.0,33.6,1.0,q1_q17_dr25_tce,6646.0,142.0,-91.0,4.505,0.189,-0.015,0.668,0.034,-0.106,292.06543,36.801906,13.844,1
1.0,0,1,0,0,16.502467736,0.001522896,-2.7e-08,280.573799,0.0033322,-0.0043918,0.6916,0.0,-0.6562,4.35134,0.11933,-0.71081,411.2,24.1,-19.8,1.65,3.18,-0.12,236.0,,,888.85,49.42,0.0,6.0,3.0,q1_q17_dr25_tce,5614.0,118.0,-75.0,4.256,0.228,-0.109,0.605,0.054,-0.286,285.6878,36.577381,9.882,1
1.0,0,0,0,0,9.6919128,0.001885309,-2.7e-08,165.5279958,0.0071077,-8.7e-06,0.5554,0.148,-0.0026,6.17137,0.00944,-0.83011,431.6,1.1,-3.1,1.35,1.15,0.0,186.0,,,244.35,143.44,0.0,6.0,,q1_q17_dr25_tce,6532.0,92.0,-146.0,4.594,0.218,-0.022,1.222,0.184,-0.535,284.85751,37.504267,12.433,1
0.0,0,0,1,0,0.618060842,5.394e-06,-5.394e-06,131.63533,0.00846,-0.00846,0.944,0.042,-0.719,1.892,0.231,-0.231,25.1,3.2,-3.2,0.51,0.08,-0.07,1854.0,,,2791.09,1445.75,-907.84,9.6,1.0,q1_q17_dr25_tce,5339.0,160.0,-144.0,4.503,0.099,-0.11,0.793,0.128,-0.105,299.9982,40.550259,13.426,2
0.999,0,0,0,0,169.135056,0.001553,-0.001553,201.8055,0.00854,-0.00854,0.754,0.164,-0.55,8.931,0.213,-0.213,640.7,30.2,-30.2,2.21,0.15,-0.12,273.0,,,1.31,0.3,-0.23,24.5,1.0,q1_q17_dr25_tce,5171.0,103.0,-103.0,4.545,0.045,-0.05,0.801,0.054,-0.043,286.60889,41.889339,14.566,0
1.0,0,0,0,0,21.58752788,7.498e-05,-7.498e-05,142.96728,0.00271,-0.00271,0.009,0.392,-0.009,4.4968,0.0789,-0.0789,336.8,10.4,-10.4,2.18,0.35,-0.34,747.0,,,73.42,33.29,-25.5,34.0,4.0,q1_q17_dr25_tce,6038.0,121.0,-121.0,4.284,0.137,-0.112,1.191,0.189,-0.189,291.11188,39.949108,14.247,1
0.939,0,0,0,0,19.9778599,0.0002715,-0.0002715,135.165,0.0106,-0.0106,0.172,0.278,-0.172,5.96,0.259,-0.259,83.4,7.6,-7.6,1.07,0.32,-0.13,773.0,,,84.29,72.59,-26.57,12.8,1.0,q1_q17_dr25_tce,6392.0,153.0,-192.0,4.399,0.065,-0.195,1.162,0.35,-0.14,286.56033,48.893051,13.52,0
0.835,0,1,0,0,17.649275104,2.7e-08,-0.001449201,123.222057,0.0036715,-8.7e-06,0.3663,0.3516,-0.0252,15.69114,0.24621,-0.05147,694.8,24.6,-19.2,3.63,0.35,0.0,2326.0,,,757.59,0.0,0.0,6.0,4.0,q1_q17_dr25_tce,4835.0,85.0,-83.0,4.628,0.063,-0.123,0.751,0.049,-0.46,289.57629,40.341776,10.038,1
0.0,0,0,1,0,9.25801294,7.098e-05,-7.098e-05,132.88335,0.00737,-0.00737,0.186,0.28,-0.186,2.854,0.193,-0.193,88.1,8.2,-8.2,1.73,0.47,-0.64,1229.0,,,539.51,443.58,-353.63,12.9,1.0,q1_q17_dr25_tce,6200.0,195.0,-217.0,3.977,0.364,-0.13,1.834,0.493,-0.678,299.51422,41.220589,13.49,2
0.989,0,0,0,0,8.633338084,2.7e-08,-0.003198101,120.5659254,0.0078099,-8.7e-06,0.9504,0.6035,-0.3722,5.91973,0.03973,-0.13161,605.6,30.1,-17.6,1.08,0.82,-0.11,129.0,,,259.11,264.69,0.0,6.0,6.0,q1_q17_dr25_tce,6347.0,109.0,-130.0,4.714,0.246,-0.235,1.717,0.13,-0.14,291.25828,46.791396,8.713,1
0.0,1,0,0,0,38.51077573,1.168e-05,-1.168e-05,155.594831,0.000251,-0.000251,0.467,0.002,-0.002,38.8558,0.0187,-0.0187,84633.0,30.5,-30.5,18.68,1.33,-1.82,352.0,,,3.64,1.14,-1.11,3567.5,3.0,q1_q17_dr25_tce,4374.0,153.0,-168.0,4.626,0.056,-0.024,0.635,0.045,-0.062,296.05859,42.669567,13.035,2
0.0,0,1,0,0,2.742590902,8.022e-06,-8.022e-06,132.6997,0.00256,-0.00256,0.473,0.021,-0.02,10.4143,0.0358,-0.0358,680400.0,1469.0,-1469.0,176.4,53.38,-38.8,1960.0,,,3487.05,3219.74,-1713.5,682.9,1.0,q1_q17_dr25_tce,7072.0,225.0,-310.0,4.129,0.157,-0.192,1.705,0.516,-0.375,292.27148,44.697262,16.267,2
1.0,0,0,0,0,15.840622906,2.7e-08,-0.000492928,120.5659254,0.0145604,-0.008436,0.1916,0.5904,0.0,14.63087,0.00073,-0.1879,562.4,1.1,-14.2,4.43,1.45,-0.21,129.0,,,0.07,0.0,0.0,22.9,2.0,q1_q17_dr25_tce,5492.0,98.0,-77.0,4.63,0.076,-0.103,0.641,0.039,-0.071,286.9779,43.492562,12.885,1
0.0,0,1,0,0,27.308150159,3.938e-06,-3.938e-06,143.504361,0.000113,-0.000113,0.167,0.028,-0.001,4.43906,0.00874,-0.00874,388000.0,645.0,-645.0,47.06,8.09,-4.33,523.0,,,17.75,9.95,-4.76,820.9,1.0,q1_q17_dr25_tce,5541.0,180.0,-163.0,4.574,0.064,-0.096,0.739,0.127,-0.068,291.3735,51.153381,15.529,2
1.0,0,0,0,0,44.9851885,0.0004873,-0.0004873,150.5703,0.0111,-0.0111,0.664,0.273,-0.433,4.164,0.195,-0.195,617.8,51.1,-51.1,2.09,0.35,-0.21,433.0,,,8.34,4.68,-2.51,12.7,2.0,q1_q17_dr25_tce,5295.0,185.0,-185.0,4.548,0.052,-0.097,0.8,0.133,-0.082,295.90503,45.40543,15.85,0
,1,0,0,0,0.96391996,,,132.3687769,,,,,,3.01,,,,,,,,,,,,,,,,1.0,q1_q17_dr24_tce,,,,,,,,,,288.92908,40.917622,14.002,2
0.0,1,0,0,0,50.563697,0.001069,-0.001069,145.8658,0.0168,-0.0168,0.779,0.206,-0.574,5.381,0.83,-0.83,50.5,15.0,-15.0,1.57,0.32,-0.29,761.0,,,79.36,41.15,-29.12,6.8,5.0,q1_q17_dr25_tce,6759.0,81.0,-81.0,4.018,0.148,-0.121,2.022,0.411,-0.374,295.19501,40.670841,10.948,2
0.878,0,0,0,0,81.204824696,0.0,,129.7295,0.0113883,-0.0193235,0.2993,1.0816,-0.5168,2.2657,0.26854,-0.00099,,0.8,-0.8,0.22,0.0,0.0,449.0,,,2974.64,0.0,0.0,18.7,1.0,q1_q17_dr25_tce,5981.0,73.0,-69.0,4.264,0.036,-0.151,0.566,0.4,-0.116,284.20125,42.350683,13.576,0
0.98,0,0,0,0,92.263742,0.002649,-0.002649,146.4247,0.0267,-0.0267,0.273,0.177,-0.272,8.605,0.725,-0.725,296.9,28.1,-28.1,2.22,0.4,-0.3,469.0,,,11.42,5.33,-3.37,12.2,1.0,q1_q17_dr25_tce,6084.0,81.0,-90.0,4.287,0.099,-0.121,1.283,0.23,-0.173,297.5885,43.841221,15.015,1
1.0,0,0,0,0,2.640855763,2.7e-08,-2.7e-08,124.783311,0.0043465,-0.0015707,0.1078,0.5315,-0.089,5.28513,0.09528,-0.10416,21414.2,1.9,-25.9,0.61,0.39,0.0,539.0,,,223.86,139.59,-41.47,506.8,2.0,q1_q17_dr25_tce,5183.0,67.0,-168.0,4.607,0.158,-0.228,1.732,0.396,-0.13,294.09641,44.923942,8.224,1
1.0,0,0,0,0,28.527702974,2.7e-08,-0.000577561,151.5617605,0.0049509,-0.0053214,0.4531,0.6475,-0.69,3.02242,0.00073,-0.06583,265.7,1.1,-1.1,3.39,0.63,-0.04,1607.0,,,827.57,16.06,-244.77,6.0,2.0,q1_q17_dr25_tce,6393.0,71.0,-105.0,4.582,0.37,-0.163,2.185,0.027,-0.196,296.84505,49.857233,10.372,1
0.0,1,0,1,1,0.445275074,4.95e-07,-4.95e-07,133.971372,0.000955,-0.000955,0.639,0.44,-0.638,2.276,0.902,-0.902,254.7,22.8,-22.8,1.21,0.21,-0.08,1950.0,,,3419.7,1832.09,-777.85,86.3,1.0,q1_q17_dr25_tce,5346.0,160.0,-144.0,4.621,0.032,-0.104,0.725,0.122,-0.052,297.13327,47.628769,14.507,2
0.0,0,0,1,1,2.11548883,2.142e-05,-2.142e-05,132.00942,0.0098,-0.0098,0.505,0.474,-0.298,4.008,0.324,-0.324,169.5,12.0,-12.0,1.29,0.4,-0.13,1426.0,,,978.38,906.12,-292.55,17.6,1.0,q1_q17_dr25_tce,5952.0,184.0,-205.0,4.489,0.052,-0.208,0.971,0.297,-0.099,287.18967,38.42382,15.627,2
0.898,0,0,0,0,7.5966998,3.322e-05,-3.322e-05,131.95296,0.00376,-0.00376,0.725,0.22,-0.51,3.667,0.102,-0.102,127.5,5.7,-5.7,1.32,0.2,-0.17,964.0,,,204.34,85.61,-63.2,24.5,2.0,q1_q17_dr25_tce,5716.0,103.0,-114.0,4.343,0.115,-0.115,1.091,0.163,-0.147,285.13831,45.004539,13.482,0
1.0,0,0,0,0,122.749053,0.003595,-0.003595,170.9953,0.0275,-0.0275,0.997,68.38,-0.053,8.342,0.796,-0.796,1041.2,86.1,-86.1,6.13,1.77,-0.55,348.0,,,3.48,3.06,-0.99,15.0,1.0,q1_q17_dr25_tce,5619.0,180.0,-200.0,4.488,0.048,-0.204,0.976,0.281,-0.088,292.98517,46.506569,15.511,0
1.0,0,0,0,0,11.1317901,8.27e-05,-8.27e-05,134.42272,0.00634,-0.00634,0.342,0.113,-0.342,4.051,0.166,-0.166,95.5,5.7,-5.7,1.47,0.26,-0.31,999.0,,,235.55,113.49,-101.35,18.2,4.0,q1_q17_dr25_tce,5966.0,107.0,-119.0,4.169,0.162,-0.108,1.499,0.262,-0.321,293.8902,42.527966,13.749,1
0.0,0,1,1,1,2.442945167,2.572e-06,-2.572e-06,171.09721,0.000864,-0.000864,1.217,0.989,-0.152,4.0145,0.0477,-0.0477,677.9,7.8,-7.8,38.29,9.81,-13.08,1587.0,,,1499.89,1163.2,-917.06,102.8,1.0,q1_q17_dr25_tce,5657.0,169.0,-152.0,4.121,0.336,-0.144,1.428,0.366,-0.488,290.27777,37.78933,13.771,2
