0.049,0.028,0.059,0.127,0.177,0.191,0.222,0.077,0.125,0.203,0.095,0.25,0.221,0.32,0.334,0.332,0.278,0.298,0.295,0.173,0.326,0.383,0.352,0.541,0.523,0.448,0.534,0.532,0.391,0.346,0.409,0.464,0.558,0.573,0.636,0.756,0.69,0.618,0.538,0.562,0.651,0.48,0.374,0.28,0.198,0.244,0.179,0.171,0.076,0.024,0.027,0.008,0.013,0.016,0.006,0.012,0.019,0.014,0.033,0.044, M
0.031,0.052,0.065,0.052,0.061,0.058,0.066,0.066,0.146,0.279,0.388,0.499,0.498,0.497,0.561,0.734,0.823,0.917,0.998,0.991,0.824,0.65,0.598,0.486,0.315,0.154,0.099,0.028,0.101,0.264,0.269,0.293,0.292,0.4,0.366,0.317,0.461,0.437,0.182,0.338,0.62,0.445,0.186,0.142,0.059,0.058,0.067,0.027,0.024,0.019,0.006,0.032,0.019,0.014,0.028,0.015,0.005,0.012,0.012,0.006, M
0.06,0.047,0.05,0.039,0.103,0.077,0.085,0.045,0.109,0.035,0.158,0.202,0.227,0.283,0.382,0.466,0.669,0.865,0.936,0.937,0.914,0.916,0.931,0.86,0.733,0.576,0.416,0.411,0.415,0.315,0.294,0.317,0.315,0.413,0.399,0.42,0.453,0.442,0.474,0.343,0.319,0.337,0.249,0.265,0.175,0.093,0.053,0.008,0.034,0.014,0.003,0.001,0.0,0.023,0.021,0.008,0.012,0.011,0.011,0.01, M
0.028,0.06,0.066,0.023,0.084,0.167,0.115,0.11,0.137,0.177,0.2,0.287,0.328,0.377,0.417,0.504,0.618,0.802,0.933,0.94,0.928,0.945,0.833,0.777,0.701,0.615,0.581,0.445,0.371,0.289,0.218,0.171,0.358,0.395,0.287,0.24,0.362,0.331,0.376,0.477,0.406,0.366,0.232,0.145,0.102,0.111,0.066,0.027,0.024,0.018,0.011,0.015,0.017,0.016,0.005,0.007,0.005,0.003,0.004,0.008, M
0.025,0.012,0.028,0.076,0.122,0.154,0.119,0.123,0.212,0.253,0.286,0.296,0.334,0.429,0.52,0.609,0.724,0.758,0.773,0.81,0.9,0.925,0.936,0.985,0.978,1.0,0.99,0.908,0.731,0.576,0.447,0.372,0.208,0.096,0.049,0.141,0.255,0.205,0.161,0.223,0.177,0.229,0.252,0.146,0.067,0.096,0.149,0.113,0.046,0.019,0.014,0.003,0.007,0.015,0.001,0.013,0.005,0.024,0.008,0.007, M
0.065,0.065,0.074,0.113,0.248,0.126,0.18,0.099,0.246,0.342,0.213,0.138,0.403,0.568,0.24,0.433,0.595,0.577,0.818,0.884,0.525,0.637,0.838,0.67,0.776,0.875,0.83,0.69,0.337,0.64,0.714,0.82,0.666,0.525,0.296,0.07,0.097,0.394,0.603,0.352,0.392,0.481,0.46,0.416,0.544,0.565,0.32,0.248,0.13,0.082,0.024,0.021,0.036,0.024,0.045,0.039,0.036,0.044,0.024,0.01, M
0.024,0.022,0.017,0.052,0.075,0.112,0.126,0.172,0.307,0.32,0.295,0.248,0.251,0.181,0.141,0.302,0.364,0.389,0.298,0.222,0.162,0.134,0.205,0.379,0.577,0.754,0.841,0.855,0.904,1.0,0.965,0.791,0.641,0.599,0.684,0.777,0.808,0.743,0.63,0.571,0.443,0.336,0.38,0.495,0.437,0.24,0.113,0.165,0.093,0.022,0.021,0.022,0.015,0.008,0.006,0.002,0.006,0.005,0.003,0.002, M
0.007,0.003,0.009,0.006,0.042,0.086,0.118,0.1,0.198,0.232,0.247,0.288,0.213,0.071,0.119,0.281,0.422,0.528,0.586,0.615,0.675,0.787,0.897,0.983,1.0,0.846,0.606,0.304,0.014,0.253,0.434,0.492,0.541,0.596,0.525,0.378,0.237,0.172,0.188,0.325,0.258,0.242,0.271,0.232,0.172,0.146,0.118,0.087,0.039,0.013,0.009,0.008,0.007,0.008,0.003,0.006,0.004,0.004,0.001,0.004, M
0.019,0.017,0.029,0.03,0.046,0.069,0.058,0.11,0.242,0.313,0.479,0.524,0.439,0.344,0.287,0.389,0.442,0.389,0.409,0.501,0.727,0.938,1.0,0.983,0.993,0.916,0.824,0.696,0.454,0.328,0.252,0.396,0.415,0.331,0.144,0.192,0.321,0.337,0.568,0.55,0.323,0.045,0.313,0.339,0.413,0.364,0.207,0.086,0.06,0.027,0.012,0.004,0.014,0.014,0.017,0.013,0.011,0.012,0.011,0.007, M
0.02,0.039,0.038,0.008,0.025,0.063,0.075,0.058,0.136,0.17,0.173,0.247,0.314,0.33,0.276,0.206,0.116,0.188,0.339,0.393,0.428,0.542,0.645,0.722,0.785,0.798,0.885,0.958,0.899,0.683,0.611,0.548,0.506,0.448,0.24,0.14,0.177,0.174,0.333,0.402,0.301,0.208,0.121,0.026,0.03,0.069,0.078,0.078,0.037,0.006,0.009,0.013,0.01,0.004,0.006,0.007,0.004,0.004,0.005,0.005, M
0.013,0.014,0.031,0.038,0.077,0.079,0.066,0.111,0.178,0.224,0.243,0.313,0.321,0.292,0.225,0.235,0.214,0.294,0.49,0.613,0.753,0.772,0.743,0.867,0.931,0.984,1.0,0.96,0.872,0.686,0.49,0.328,0.312,0.197,0.102,0.032,0.076,0.091,0.107,0.138,0.066,0.148,0.247,0.279,0.271,0.228,0.182,0.118,0.055,0.022,0.02,0.012,0.009,0.007,0.002,0.003,0.005,0.002,0.002,0.003, M
