0.035,0.051,0.008,0.024,0.043,0.074,0.094,0.113,0.123,0.151,0.181,0.239,0.295,0.287,0.401,0.532,0.549,0.582,0.604,0.675,0.708,0.789,0.928,0.978,0.974,1.0,0.97,0.996,0.824,0.602,0.534,0.487,0.353,0.157,0.095,0.161,0.282,0.339,0.302,0.294,0.298,0.268,0.206,0.207,0.162,0.122,0.101,0.074,0.039,0.005,0.015,0.004,0.012,0.011,0.011,0.01,0.005,0.002,0.008,0.003, M
0.016,0.004,0.024,0.044,0.063,0.092,0.137,0.108,0.155,0.178,0.216,0.257,0.309,0.383,0.439,0.534,0.6,0.673,0.731,0.809,0.894,0.967,1.0,0.989,0.938,0.899,0.918,0.913,0.781,0.602,0.376,0.33,0.228,0.021,0.112,0.179,0.237,0.284,0.224,0.272,0.336,0.255,0.187,0.216,0.128,0.077,0.107,0.095,0.064,0.023,0.013,0.017,0.014,0.011,0.006,0.016,0.009,0.004,0.005,0.003, M
0.137,0.123,0.138,0.148,0.178,0.143,0.177,0.216,0.163,0.207,0.426,0.548,0.713,0.7,0.678,0.794,0.938,0.892,0.915,0.783,0.796,0.798,0.772,0.662,0.486,0.557,0.47,0.564,0.452,0.337,0.268,0.234,0.305,0.302,0.275,0.104,0.176,0.316,0.36,0.274,0.13,0.246,0.34,0.175,0.068,0.106,0.064,0.053,0.053,0.027,0.017,0.012,0.013,0.034,0.006,0.007,0.002,0.008,0.015,0.005, M
0.052,0.094,0.062,0.042,0.1,0.243,0.178,0.202,0.261,0.129,0.265,0.278,0.443,0.367,0.204,0.276,0.325,0.154,0.278,0.351,0.519,0.705,0.714,0.681,0.51,0.531,0.613,0.839,0.903,0.861,0.966,0.917,0.713,0.69,0.731,0.413,0.158,0.182,0.138,0.296,0.694,0.825,0.535,0.44,0.645,0.621,0.302,0.138,0.036,0.036,0.046,0.043,0.027,0.015,0.012,0.013,0.002,0.011,0.007,0.008, M
0.102,0.083,0.058,0.063,0.064,0.133,0.099,0.179,0.12,0.137,0.251,0.263,0.28,0.298,0.382,0.313,0.396,0.209,0.322,0.334,0.318,0.289,0.361,0.257,0.411,0.459,0.472,0.728,0.759,0.658,0.751,0.667,0.49,0.596,0.655,0.401,0.119,0.324,0.311,0.135,0.511,0.799,0.752,0.551,0.586,0.729,0.552,0.334,0.161,0.048,0.1,0.071,0.032,0.031,0.025,0.009,0.018,0.021,0.023,0.011, M
0.022,0.015,0.035,0.035,0.048,0.053,0.077,0.086,0.145,0.211,0.234,0.209,0.164,0.169,0.165,0.197,0.293,0.371,0.431,0.416,0.512,0.65,0.772,0.849,0.91,0.891,0.819,0.678,0.537,0.521,0.565,0.575,0.525,0.426,0.333,0.233,0.145,0.165,0.269,0.373,0.447,0.413,0.374,0.302,0.207,0.179,0.169,0.134,0.077,0.022,0.02,0.012,0.007,0.001,0.003,0.005,0.003,0.002,0.002,0.003, M
0.022,0.006,0.016,0.049,0.052,0.085,0.081,0.183,0.223,0.181,0.255,0.298,0.262,0.189,0.067,0.267,0.427,0.629,0.778,0.769,0.81,0.849,0.944,0.945,0.966,0.804,0.497,0.396,0.386,0.557,0.731,0.855,0.942,0.873,0.667,0.469,0.155,0.175,0.361,0.521,0.518,0.37,0.224,0.082,0.04,0.078,0.105,0.103,0.076,0.022,0.017,0.009,0.005,0.002,0.008,0.006,0.002,0.007,0.007,0.004, M
0.02,0.016,0.034,0.033,0.04,0.044,0.068,0.09,0.174,0.257,0.293,0.311,0.36,0.3,0.272,0.201,0.18,0.223,0.357,0.549,0.721,0.832,0.886,0.952,0.964,1.0,0.967,0.866,0.79,0.634,0.535,0.406,0.256,0.289,0.359,0.43,0.477,0.452,0.376,0.305,0.192,0.118,0.198,0.157,0.066,0.129,0.08,0.005,0.023,0.015,0.012,0.005,0.006,0.014,0.011,0.004,0.006,0.01,0.008,0.004, M
0.032,0.025,0.017,0.048,0.09,0.106,0.102,0.121,0.124,0.153,0.213,0.254,0.269,0.28,0.189,0.148,0.216,0.242,0.299,0.334,0.379,0.396,0.523,0.691,0.787,0.834,0.92,1.0,0.899,0.646,0.597,0.436,0.3,0.229,0.187,0.092,0.183,0.174,0.245,0.241,0.252,0.318,0.168,0.068,0.119,0.183,0.188,0.111,0.031,0.014,0.014,0.011,0.006,0.004,0.007,0.001,0.005,0.004,0.0,0.006, M
0.012,0.074,0.037,0.022,0.008,0.054,0.111,0.107,0.171,0.227,0.317,0.288,0.266,0.231,0.189,0.179,0.23,0.372,0.622,0.726,0.793,0.804,0.807,0.917,0.933,0.956,1.0,0.982,0.868,0.638,0.4,0.324,0.284,0.241,0.232,0.126,0.069,0.07,0.144,0.148,0.044,0.047,0.148,0.174,0.156,0.165,0.118,0.072,0.032,0.006,0.02,0.014,0.01,0.01,0.003,0.003,0.004,0.004,0.006,0.004, M
0.019,0.035,0.017,0.018,0.039,0.163,0.203,0.169,0.233,0.268,0.311,0.293,0.228,0.099,0.18,0.22,0.273,0.286,0.203,0.174,0.413,0.688,0.812,0.845,0.892,0.93,0.999,1.0,0.81,0.62,0.604,0.555,0.416,0.147,0.085,0.061,0.097,0.141,0.168,0.12,0.12,0.104,0.198,0.134,0.09,0.108,0.152,0.136,0.086,0.029,0.02,0.012,0.01,0.02,0.003,0.01,0.006,0.012,0.019,0.016, M
